,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model80212.csv,247,46,6,2,2,301,2,0
model80213.csv,248,49,4,0,0,301,1,0
model80214.csv,264,35,2,0,0,301,1,0
model80215.csv,265,36,0,0,0,301,1,0
model80216.csv,254,40,3,4,4,301,2,0
model80217.csv,255,41,4,1,1,301,2,0
model80218.csv,257,42,1,1,1,301,2,0
model80219.csv,258,43,0,0,0,301,1,0
model80220.csv,250,45,4,2,2,301,2,0
model80221.csv,251,46,4,0,0,301,1,0
model80222.csv,249,36,15,1,1,301,2,0
model80223.csv,236,43,17,5,5,301,2,0
model80224.csv,245,41,14,1,1,301,2,0
model80225.csv,236,45,18,2,2,301,2,0
model80226.csv,264,32,4,1,1,301,2,0
model80227.csv,265,33,3,0,0,301,1,0
model80228.csv,251,40,5,5,5,301,2,0
model80229.csv,252,41,7,1,1,301,2,0
model80230.csv,260,36,3,2,2,301,2,0
model80231.csv,261,37,3,0,0,301,1,0
model80232.csv,251,41,6,3,3,301,2,0
model80233.csv,252,42,7,0,0,301,1,0
model80234.csv,248,37,15,1,1,301,2,0
model80235.csv,251,42,8,0,0,301,1,0
model80236.csv,235,44,17,5,5,301,2,0
model80237.csv,238,50,12,1,1,301,2,0
model80238.csv,244,42,14,1,1,301,2,0
model80239.csv,247,47,7,0,0,301,1,0
model80240.csv,235,46,18,2,2,301,2,0
model80241.csv,238,52,11,0,0,301,1,0
model80242.csv,231,53,15,2,2,301,2,0
model80243.csv,234,54,12,1,1,301,2,0
model80244.csv,229,55,14,3,3,301,2,0
model80245.csv,232,56,12,1,1,301,2,0
model80246.csv,242,53,6,0,0,301,1,0
model80247.csv,243,54,4,0,0,301,1,0
model80248.csv,240,55,5,1,1,301,2,0
model80249.csv,241,56,4,0,0,301,1,0
model80250.csv,227,50,22,2,2,301,2,0
model80251.csv,225,53,21,2,2,301,2,0
model80252.csv,244,50,7,0,0,301,1,0
model80253.csv,245,51,5,0,0,301,1,0
model80254.csv,242,52,6,1,1,301,2,0
model80255.csv,243,53,5,0,0,301,1,0
