,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model40180.csv,253,36,9,3,3,301,2,0
model40181.csv,255,37,6,3,3,301,2,0
model40182.csv,251,39,9,2,2,301,2,0
model40183.csv,271,30,0,0,0,301,1,0
model40184.csv,259,37,5,0,0,301,1,0
model40185.csv,272,29,0,0,0,301,1,0
model40186.csv,261,36,4,0,0,301,1,0
model40187.csv,264,33,3,1,1,301,2,0
model40188.csv,252,40,8,1,1,301,2,0
model40189.csv,262,38,1,0,0,301,1,0
model40190.csv,250,45,6,0,0,301,1,0
model40191.csv,264,36,1,0,0,301,1,0
model40192.csv,253,43,5,0,0,301,1,0
model40193.csv,257,42,2,0,0,301,1,0
model40194.csv,245,49,7,0,0,301,1,0
model40195.csv,265,34,2,0,0,301,1,0
model40196.csv,267,32,2,0,0,301,1,0
model40197.csv,250,33,11,7,7,301,2,0
model40198.csv,254,33,8,6,6,301,2,0
model40199.csv,257,40,3,1,1,301,2,0
model40200.csv,254,43,3,1,1,301,2,0
model40201.csv,260,37,3,1,1,301,2,0
model40202.csv,257,40,3,1,1,301,2,0
model40203.csv,251,45,4,1,1,301,2,0
model40204.csv,248,48,4,1,1,301,2,0
model40205.csv,246,37,15,3,3,301,2,0
model40206.csv,250,37,11,3,3,301,2,0
model40207.csv,240,45,13,3,3,301,2,0
model40208.csv,246,38,13,4,4,301,2,0
model40209.csv,243,41,13,4,4,301,2,0
model40210.csv,249,37,11,4,4,301,2,0
model40211.csv,246,40,11,4,4,301,2,0
model40212.csv,242,44,11,4,4,301,2,0
model40213.csv,239,47,11,4,4,301,2,0
model40214.csv,246,37,17,1,1,301,2,0
model40215.csv,241,42,17,1,1,301,2,0
model40216.csv,249,36,15,1,1,301,2,0
model40217.csv,245,40,15,1,1,301,2,0
model40218.csv,240,44,16,1,1,301,2,0
model40219.csv,235,48,12,6,6,301,2,0
model40220.csv,244,39,15,3,3,301,2,0
model40221.csv,239,44,15,3,3,301,2,0
model40222.csv,247,38,13,3,3,301,2,0
model40223.csv,243,42,13,3,3,301,2,0
model40224.csv,238,47,13,3,3,301,2,0
model40225.csv,233,51,13,4,4,301,2,0
model40226.csv,261,38,2,0,0,301,1,0
model40227.csv,256,43,2,0,0,301,1,0
model40228.csv,264,35,2,0,0,301,1,0
model40229.csv,260,39,2,0,0,301,1,0
model40230.csv,258,40,3,0,0,301,1,0
model40231.csv,253,45,3,0,0,301,1,0
model40232.csv,251,40,6,4,4,301,2,0
model40233.csv,246,44,7,4,4,301,2,0
model40234.csv,255,36,6,4,4,301,2,0
model40235.csv,251,39,7,4,4,301,2,0
model40236.csv,248,42,7,4,4,301,2,0
model40237.csv,243,46,8,4,4,301,2,0
model40238.csv,252,41,7,1,1,301,2,0
model40239.csv,247,46,7,1,1,301,2,0
model40240.csv,256,37,7,1,1,301,2,0
model40241.csv,252,41,7,1,1,301,2,0
model40242.csv,247,45,8,1,1,301,2,0
model40243.csv,242,50,6,3,3,301,2,0
model40244.csv,245,44,9,3,3,301,2,0
model40245.csv,240,48,10,3,3,301,2,0
model40246.csv,249,40,9,3,3,301,2,0
model40247.csv,245,44,9,3,3,301,2,0
model40248.csv,240,48,10,3,3,301,2,0
model40249.csv,235,52,10,4,4,301,2,0
model40250.csv,248,49,3,1,1,301,2,0
model40251.csv,250,47,4,0,0,301,1,0
model40252.csv,242,47,7,5,5,301,2,0
model40253.csv,244,45,8,4,4,301,2,0
model40254.csv,257,41,3,0,0,301,1,0
model40255.csv,258,39,4,0,0,301,1,0
model40256.csv,245,43,9,4,4,301,2,0
model40257.csv,246,41,10,4,4,301,2,0
model40258.csv,247,49,5,0,0,301,1,0
model40259.csv,248,47,6,0,0,301,1,0
model40260.csv,239,49,12,1,1,301,2,0
model40261.csv,240,47,13,1,1,301,2,0
model40262.csv,242,46,10,3,3,301,2,0
model40263.csv,242,45,11,3,3,301,2,0
model40264.csv,241,45,15,0,0,301,1,0
model40265.csv,241,44,13,3,3,301,2,0
model40266.csv,238,50,11,2,2,301,2,0
model40267.csv,238,49,12,2,2,301,2,0
model40268.csv,239,48,11,3,3,301,2,0
model40269.csv,239,47,11,4,4,301,2,0
model40270.csv,267,31,3,0,0,301,1,0
model40271.csv,271,30,0,0,0,301,1,0
model40272.csv,271,29,1,0,0,301,1,0
model40273.csv,275,26,0,0,0,301,1,0
model40274.csv,262,35,4,0,0,301,1,0
model40275.csv,266,33,2,0,0,301,1,0
model40276.csv,270,28,3,0,0,301,1,0
model40277.csv,272,28,1,0,0,301,1,0
model40278.csv,274,25,2,0,0,301,1,0
model40279.csv,276,25,0,0,0,301,1,0
model40280.csv,264,28,8,1,1,301,2,0
model40281.csv,267,28,6,0,0,301,1,0
model40282.csv,257,34,9,1,1,301,2,0
model40283.csv,261,33,6,1,1,301,2,0
model40284.csv,261,30,9,1,1,301,2,0
model40285.csv,265,27,8,1,1,301,2,0
model40286.csv,252,35,13,1,1,301,2,0
model40287.csv,256,33,11,1,1,301,2,0
model40288.csv,260,31,9,1,1,301,2,0
model40289.csv,262,31,7,1,1,301,2,0
model40290.csv,264,28,8,1,1,301,2,0
model40291.csv,266,28,6,1,1,301,2,0
model40292.csv,254,33,12,2,2,301,2,0
model40293.csv,257,33,10,1,1,301,2,0
model40294.csv,263,33,5,0,0,301,1,0
model40295.csv,267,32,2,0,0,301,1,0
model40296.csv,267,31,3,0,0,301,1,0
model40297.csv,271,28,2,0,0,301,1,0
model40298.csv,258,37,6,0,0,301,1,0
model40299.csv,262,35,4,0,0,301,1,0
model40300.csv,266,30,5,0,0,301,1,0
model40301.csv,268,30,3,0,0,301,1,0
model40302.csv,270,27,4,0,0,301,1,0
model40303.csv,272,27,2,0,0,301,1,0
model40304.csv,260,28,12,1,1,301,2,0
model40305.csv,263,30,8,0,0,301,1,0
model40306.csv,253,37,10,1,1,301,2,0
model40307.csv,257,36,7,1,1,301,2,0
model40308.csv,257,33,10,1,1,301,2,0
model40309.csv,261,30,9,1,1,301,2,0
model40310.csv,248,38,14,1,1,301,2,0
model40311.csv,252,36,12,1,1,301,2,0
model40312.csv,256,34,10,1,1,301,2,0
model40313.csv,258,34,8,1,1,301,2,0
model40314.csv,260,31,9,1,1,301,2,0
model40315.csv,262,31,7,1,1,301,2,0
model40316.csv,250,34,15,2,2,301,2,0
model40317.csv,253,36,11,1,1,301,2,0
model40318.csv,266,23,11,1,1,301,2,0
model40319.csv,268,23,9,1,1,301,2,0
model40320.csv,258,25,16,2,2,301,2,0
model40321.csv,261,27,13,0,0,301,1,0
model40322.csv,258,30,12,1,1,301,2,0
model40323.csv,260,30,10,1,1,301,2,0
model40324.csv,251,30,18,2,2,301,2,0
model40325.csv,254,33,14,0,0,301,1,0
model40326.csv,274,22,5,0,0,301,1,0
model40327.csv,276,22,3,0,0,301,1,0
model40328.csv,262,28,10,1,1,301,2,0
model40329.csv,265,28,8,0,0,301,1,0
model40330.csv,264,30,7,0,0,301,1,0
model40331.csv,266,30,5,0,0,301,1,0
model40332.csv,256,32,12,1,1,301,2,0
model40333.csv,259,33,9,0,0,301,1,0
model40334.csv,265,24,12,0,0,301,1,0
model40335.csv,267,24,10,0,0,301,1,0
model40336.csv,256,26,17,2,2,301,2,0
model40337.csv,259,28,14,0,0,301,1,0
model40338.csv,277,23,1,0,0,301,1,0
model40339.csv,279,21,1,0,0,301,1,0
model40340.csv,279,21,1,0,0,301,1,0
model40341.csv,281,19,1,0,0,301,1,0
model40342.csv,279,21,1,0,0,301,1,0
model40343.csv,281,19,1,0,0,301,1,0
model40344.csv,266,23,11,1,1,301,2,0
model40345.csv,269,23,9,0,0,301,1,0
model40346.csv,266,24,11,0,0,301,1,0
model40347.csv,269,22,10,0,0,301,1,0
model40348.csv,272,24,5,0,0,301,1,0
model40349.csv,272,25,4,0,0,301,1,0
model40350.csv,274,26,1,0,0,301,1,0
model40351.csv,276,24,1,0,0,301,1,0
model40352.csv,276,24,1,0,0,301,1,0
model40353.csv,278,22,1,0,0,301,1,0
model40354.csv,268,30,3,0,0,301,1,0
model40355.csv,270,28,3,0,0,301,1,0
model40356.csv,274,24,3,0,0,301,1,0
model40357.csv,276,24,1,0,0,301,1,0
model40358.csv,276,22,3,0,0,301,1,0
model40359.csv,278,22,1,0,0,301,1,0
model40360.csv,268,23,9,1,1,301,2,0
model40361.csv,270,25,6,0,0,301,1,0
model40362.csv,263,26,11,1,1,301,2,0
model40363.csv,266,26,9,0,0,301,1,0
model40364.csv,263,27,11,0,0,301,1,0
model40365.csv,266,25,10,0,0,301,1,0
model40366.csv,267,26,8,0,0,301,1,0
model40367.csv,269,27,5,0,0,301,1,0
model40368.csv,269,28,4,0,0,301,1,0
model40369.csv,279,20,2,0,0,301,1,0
model40370.csv,270,28,3,0,0,301,1,0
model40371.csv,269,23,9,0,0,301,1,0
model40372.csv,271,23,7,0,0,301,1,0
model40373.csv,262,25,13,1,1,301,2,0
model40374.csv,264,27,10,0,0,301,1,0
model40375.csv,262,32,7,0,0,301,1,0
model40376.csv,265,30,6,0,0,301,1,0
model40377.csv,265,30,6,0,0,301,1,0
model40378.csv,268,27,6,0,0,301,1,0
model40379.csv,255,37,9,0,0,301,1,0
model40380.csv,258,34,9,0,0,301,1,0
model40381.csv,263,29,9,0,0,301,1,0
model40382.csv,265,30,6,0,0,301,1,0
model40383.csv,266,27,8,0,0,301,1,0
model40384.csv,268,27,6,0,0,301,1,0
model40385.csv,256,31,13,1,1,301,2,0
model40386.csv,258,33,10,0,0,301,1,0
model40387.csv,247,39,7,8,8,301,2,0
model40388.csv,252,37,8,4,4,301,2,0
model40389.csv,254,36,10,1,1,301,2,0
model40390.csv,256,37,7,1,1,301,2,0
model40391.csv,255,33,10,3,3,301,2,0
model40392.csv,258,32,9,2,2,301,2,0
model40393.csv,260,30,9,2,2,301,2,0
model40394.csv,263,28,8,2,2,301,2,0
model40395.csv,251,36,12,2,2,301,2,0
model40396.csv,254,34,11,2,2,301,2,0
model40397.csv,258,32,10,1,1,301,2,0
model40398.csv,260,33,7,1,1,301,2,0
model40399.csv,263,29,8,1,1,301,2,0
model40400.csv,265,29,6,1,1,301,2,0
model40401.csv,253,36,8,4,4,301,2,0
model40402.csv,256,36,7,2,2,301,2,0
model40403.csv,256,33,12,0,0,301,1,0
model40404.csv,259,32,10,0,0,301,1,0
model40405.csv,261,31,9,0,0,301,1,0
model40406.csv,264,29,8,0,0,301,1,0
model40407.csv,252,37,12,0,0,301,1,0
model40408.csv,255,35,11,0,0,301,1,0
model40409.csv,257,33,11,0,0,301,1,0
model40410.csv,259,34,8,0,0,301,1,0
model40411.csv,262,31,8,0,0,301,1,0
model40412.csv,264,31,6,0,0,301,1,0
model40413.csv,252,38,10,1,1,301,2,0
model40414.csv,255,38,8,0,0,301,1,0
model40415.csv,254,32,12,3,3,301,2,0
model40416.csv,258,31,10,2,2,301,2,0
model40417.csv,258,30,11,2,2,301,2,0
model40418.csv,262,27,10,2,2,301,2,0
model40419.csv,250,34,15,2,2,301,2,0
model40420.csv,254,32,13,2,2,301,2,0
model40421.csv,259,31,10,1,1,301,2,0
model40422.csv,261,32,7,1,1,301,2,0
model40423.csv,263,30,7,1,1,301,2,0
model40424.csv,265,30,5,1,1,301,2,0
model40425.csv,255,32,12,2,2,301,2,0
model40426.csv,257,34,9,1,1,301,2,0
model40427.csv,252,36,10,3,3,301,2,0
model40428.csv,255,35,9,2,2,301,2,0
model40429.csv,256,33,10,2,2,301,2,0
model40430.csv,259,31,9,2,2,301,2,0
model40431.csv,247,39,13,2,2,301,2,0
model40432.csv,250,37,12,2,2,301,2,0
model40433.csv,255,35,10,1,1,301,2,0
model40434.csv,257,36,7,1,1,301,2,0
model40435.csv,259,32,9,1,1,301,2,0
model40436.csv,261,32,7,1,1,301,2,0
model40437.csv,249,38,10,4,4,301,2,0
model40438.csv,252,39,8,2,2,301,2,0
model40439.csv,258,27,15,1,1,301,2,0
model40440.csv,260,28,12,1,1,301,2,0
model40441.csv,250,30,16,5,5,301,2,0
model40442.csv,253,32,14,2,2,301,2,0
model40443.csv,263,30,7,1,1,301,2,0
model40444.csv,265,30,5,1,1,301,2,0
model40445.csv,255,34,8,4,4,301,2,0
model40446.csv,257,35,7,2,2,301,2,0
model40447.csv,257,29,15,0,0,301,1,0
model40448.csv,259,29,13,0,0,301,1,0
model40449.csv,248,30,21,2,2,301,2,0
model40450.csv,251,32,18,0,0,301,1,0
model40451.csv,264,31,5,1,1,301,2,0
model40452.csv,266,31,3,1,1,301,2,0
model40453.csv,257,31,10,3,3,301,2,0
model40454.csv,259,33,8,1,1,301,2,0
model40455.csv,257,30,13,1,1,301,2,0
model40456.csv,259,30,11,1,1,301,2,0
model40457.csv,248,32,16,5,5,301,2,0
model40458.csv,251,34,14,2,2,301,2,0
model40459.csv,231,50,14,6,6,301,2,0
model40460.csv,227,51,12,11,11,301,2,0
model40461.csv,236,47,13,5,5,301,2,0
model40462.csv,232,48,16,5,5,301,2,0
model40463.csv,233,50,13,5,5,301,2,0
model40464.csv,230,50,16,5,5,301,2,0
model40465.csv,239,58,4,0,0,301,1,0
model40466.csv,242,57,2,0,0,301,1,0
model40467.csv,242,56,3,0,0,301,1,0
model40468.csv,239,59,3,0,0,301,1,0
model40469.csv,239,58,4,0,0,301,1,0
model40470.csv,225,58,13,5,5,301,2,0
model40471.csv,225,56,15,5,5,301,2,0
model40472.csv,230,55,13,3,3,301,2,0
model40473.csv,230,53,15,3,3,301,2,0
model40474.csv,227,58,13,3,3,301,2,0
model40475.csv,227,56,15,3,3,301,2,0
model40476.csv,243,51,6,1,1,301,2,0
model40477.csv,242,51,7,1,1,301,2,0
model40478.csv,243,53,5,0,0,301,1,0
model40479.csv,242,53,6,0,0,301,1,0
model40480.csv,229,51,17,4,4,301,2,0
model40481.csv,226,51,16,8,8,301,2,0
model40482.csv,231,52,15,3,3,301,2,0
model40483.csv,229,51,18,3,3,301,2,0
model40484.csv,259,42,0,0,0,301,1,0
model40485.csv,257,44,0,0,0,301,1,0
model40486.csv,257,44,0,0,0,301,1,0
model40487.csv,255,46,0,0,0,301,1,0
model40488.csv,246,43,9,3,3,301,2,0
model40489.csv,243,44,7,7,7,301,2,0
model40490.csv,246,43,9,3,3,301,2,0
model40491.csv,243,44,11,3,3,301,2,0
model40492.csv,246,52,3,0,0,301,1,0
model40493.csv,246,52,3,0,0,301,1,0
model40494.csv,245,53,3,0,0,301,1,0
model40495.csv,245,53,3,0,0,301,1,0
model40496.csv,237,51,11,2,2,301,2,0
model40497.csv,237,50,11,3,3,301,2,0
model40498.csv,237,51,11,2,2,301,2,0
model40499.csv,237,50,12,2,2,301,2,0
model40500.csv,235,44,10,12,12,301,2,0
model40501.csv,239,43,13,6,6,301,2,0
model40502.csv,249,50,2,0,0,301,1,0
model40503.csv,248,50,3,0,0,301,1,0
model40504.csv,251,49,1,0,0,301,1,0
model40505.csv,250,49,2,0,0,301,1,0
model40506.csv,248,52,1,0,0,301,1,0
model40507.csv,247,52,2,0,0,301,1,0
model40508.csv,235,50,15,1,1,301,2,0
model40509.csv,234,49,16,2,2,301,2,0
model40510.csv,239,47,14,1,1,301,2,0
model40511.csv,238,46,16,1,1,301,2,0
model40512.csv,263,37,1,0,0,301,1,0
model40513.csv,249,37,7,8,8,301,2,0
model40514.csv,254,45,2,0,0,301,1,0
model40515.csv,254,45,2,0,0,301,1,0
model40516.csv,253,47,1,0,0,301,1,0
model40517.csv,253,47,1,0,0,301,1,0
model40518.csv,245,41,13,2,2,301,2,0
model40519.csv,245,40,13,3,3,301,2,0
model40520.csv,243,50,5,3,3,301,2,0
model40521.csv,243,49,5,4,4,301,2,0
model40522.csv,246,51,3,1,1,301,2,0
model40523.csv,246,50,4,1,1,301,2,0
model40524.csv,243,54,3,1,1,301,2,0
model40525.csv,243,53,4,1,1,301,2,0
model40526.csv,229,46,13,13,13,301,2,0
model40527.csv,227,45,11,18,18,301,2,0
model40528.csv,237,41,15,8,8,301,2,0
model40529.csv,234,40,14,13,13,301,2,0
model40530.csv,241,44,10,6,6,301,2,0
model40531.csv,238,43,14,6,6,301,2,0
model40532.csv,239,46,11,5,5,301,2,0
model40533.csv,236,45,15,5,5,301,2,0
model40534.csv,236,43,20,2,2,301,2,0
model40535.csv,236,41,22,2,2,301,2,0
model40536.csv,240,46,15,0,0,301,1,0
model40537.csv,240,44,17,0,0,301,1,0
model40538.csv,238,48,15,0,0,301,1,0
model40539.csv,238,46,17,0,0,301,1,0
model40540.csv,227,45,16,13,13,301,3,0
model40541.csv,225,44,14,18,18,301,3,0
model40542.csv,232,47,20,2,2,301,2,0
model40543.csv,230,46,23,2,2,301,2,0
model40544.csv,229,50,20,2,2,301,2,0
model40545.csv,228,48,23,2,2,301,2,0
model40546.csv,234,52,11,4,4,301,2,0
model40547.csv,234,50,13,4,4,301,2,0
model40548.csv,237,52,10,2,2,301,2,0
model40549.csv,237,50,12,2,2,301,2,0
model40550.csv,235,54,10,2,2,301,2,0
model40551.csv,235,52,12,2,2,301,2,0
model40552.csv,243,45,11,2,2,301,2,0
model40553.csv,242,45,11,3,3,301,2,0
model40554.csv,244,45,10,2,2,301,2,0
model40555.csv,243,45,11,2,2,301,2,0
model40556.csv,248,37,9,7,7,301,2,0
model40557.csv,245,38,7,11,11,301,2,0
model40558.csv,248,38,10,5,5,301,2,0
model40559.csv,245,39,12,5,5,301,2,0
model40560.csv,244,42,15,0,0,301,1,0
model40561.csv,244,41,16,0,0,301,1,0
model40562.csv,244,44,13,0,0,301,1,0
model40563.csv,244,43,14,0,0,301,1,0
model40564.csv,246,38,10,7,7,301,2,0
model40565.csv,245,37,8,11,11,301,2,0
model40566.csv,246,39,14,2,2,301,2,0
model40567.csv,245,38,16,2,2,301,2,0
model40568.csv,242,49,8,2,2,301,2,0
model40569.csv,242,48,8,3,3,301,2,0
model40570.csv,242,49,8,2,2,301,2,0
model40571.csv,242,48,9,2,2,301,2,0
model40572.csv,286,15,0,0,0,301,1,0
model40573.csv,249,41,11,0,0,301,1,0
model40574.csv,262,29,10,0,0,301,1,0
model40575.csv,249,40,11,1,1,301,2,0
model40576.csv,241,45,14,1,1,301,2,0
model40577.csv,269,26,6,0,0,301,1,0
model40578.csv,262,33,6,0,0,301,1,0
model40579.csv,258,35,8,0,0,301,1,0
model40580.csv,250,42,9,0,0,301,1,0
model40581.csv,226,59,16,0,0,301,1,0
model40582.csv,231,53,17,0,0,301,1,0
model40583.csv,227,58,16,0,0,301,1,0
model40584.csv,239,48,13,1,1,301,2,0
model40585.csv,239,48,13,1,1,301,2,0
model40586.csv,224,50,24,3,3,301,2,0
model40587.csv,241,44,13,3,3,301,2,0
model40588.csv,238,41,20,2,2,301,2,0
model40589.csv,244,42,12,3,3,301,2,0
model40590.csv,249,41,11,0,0,301,1,0
model40591.csv,243,37,18,3,3,301,2,0
model40592.csv,244,37,17,3,3,301,2,0
model40593.csv,226,46,24,5,5,301,2,0
model40594.csv,231,47,23,0,0,301,1,0
model40595.csv,229,48,22,2,2,301,2,0
model40596.csv,232,49,20,0,0,301,1,0
model40597.csv,250,46,5,0,0,301,1,0
model40598.csv,242,48,9,2,2,301,2,0
model40599.csv,245,53,3,0,0,301,1,0
model40600.csv,234,55,8,4,4,301,2,0
model40601.csv,248,47,6,0,0,301,1,0
model40602.csv,240,49,10,2,2,301,2,0
model40603.csv,243,54,4,0,0,301,1,0
