,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model20125.csv,247,41,12,1,1,301,2,0
model20126.csv,238,50,12,1,1,301,2,0
model20127.csv,233,35,21,12,12,301,2,0
model20128.csv,229,49,20,3,3,301,2,0
model20129.csv,217,57,24,3,3,301,2,0
model20130.csv,215,41,28,17,17,301,2,0
model20131.csv,254,33,5,9,9,301,2,0
model20132.csv,259,33,8,1,1,301,2,0
model20133.csv,269,30,1,1,1,301,2,0
model20134.csv,271,30,0,0,0,301,1,0
model20135.csv,267,34,0,0,0,301,1,0
model20136.csv,267,33,1,0,0,301,1,0
model20137.csv,260,35,5,1,1,301,2,0
model20138.csv,260,37,4,0,0,301,1,0
model20139.csv,263,35,3,0,0,301,1,0
model20140.csv,277,23,1,0,0,301,1,0
model20141.csv,278,21,1,1,1,301,2,0
model20142.csv,280,21,0,0,0,301,1,0
model20143.csv,276,24,1,0,0,301,1,0
model20144.csv,275,23,3,0,0,301,1,0
model20145.csv,267,30,3,1,1,301,2,0
model20146.csv,272,28,1,0,0,301,1,0
model20147.csv,267,33,1,0,0,301,1,0
model20148.csv,269,30,2,0,0,301,1,0
model20149.csv,269,25,7,0,0,301,1,0
model20150.csv,258,30,12,1,1,301,2,0
model20151.csv,258,33,10,0,0,301,1,0
model20152.csv,264,30,7,0,0,301,1,0
model20153.csv,246,38,15,2,2,301,2,0
model20154.csv,251,37,12,1,1,301,2,0
model20155.csv,227,34,27,13,13,301,2,0
model20156.csv,247,43,11,0,0,301,1,0
model20157.csv,223,42,28,8,8,301,2,0
model20158.csv,275,23,3,0,0,301,1,0
model20159.csv,265,30,6,0,0,301,1,0
model20160.csv,264,33,4,0,0,301,1,0
model20161.csv,271,27,3,0,0,301,1,0
model20162.csv,258,37,6,0,0,301,1,0
model20163.csv,260,35,6,0,0,301,1,0
model20164.csv,243,41,10,7,7,301,2,0
model20165.csv,253,43,5,0,0,301,1,0
model20166.csv,236,50,12,3,3,301,2,0
model20167.csv,254,28,19,0,0,301,1,0
model20168.csv,259,28,14,0,0,301,1,0
model20169.csv,248,38,15,0,0,301,1,0
model20170.csv,224,35,24,18,18,301,2,0
model20171.csv,253,36,12,0,0,301,1,0
model20172.csv,230,39,25,7,7,301,2,0
model20173.csv,291,10,0,0,0,301,1,0
model20174.csv,259,37,5,0,0,301,1,0
model20175.csv,268,26,6,1,1,301,2,0
model20176.csv,259,34,7,1,1,301,2,0
model20177.csv,251,39,6,5,5,301,2,0
model20178.csv,270,22,9,0,0,301,1,0
model20179.csv,263,27,11,0,0,301,1,0
model20180.csv,251,43,7,0,0,301,1,0
model20181.csv,245,48,8,0,0,301,1,0
model20182.csv,250,43,8,0,0,301,1,0
model20183.csv,246,45,10,0,0,301,1,0
model20184.csv,263,32,6,0,0,301,1,0
model20185.csv,263,34,4,0,0,301,1,0
model20186.csv,247,40,13,1,1,301,2,0
model20187.csv,248,40,13,0,0,301,1,0
model20188.csv,237,46,17,1,1,301,2,0
model20189.csv,241,43,17,0,0,301,1,0
model20190.csv,237,45,19,0,0,301,1,0
model20191.csv,238,43,20,0,0,301,1,0
model20192.csv,241,38,17,5,5,301,2,0
model20193.csv,244,38,19,0,0,301,1,0
model20194.csv,267,28,6,0,0,301,1,0
model20195.csv,256,33,9,3,3,301,2,0
model20196.csv,264,29,8,0,0,301,1,0
model20197.csv,256,34,10,1,1,301,2,0
model20198.csv,263,32,6,0,0,301,1,0
model20199.csv,250,40,8,3,3,301,2,0
model20200.csv,265,30,6,0,0,301,1,0
model20201.csv,259,36,6,0,0,301,1,0
model20202.csv,265,31,5,0,0,301,1,0
model20203.csv,254,41,4,2,2,301,2,0
model20204.csv,263,34,2,2,2,301,2,0
model20205.csv,240,48,12,1,1,301,2,0
model20206.csv,236,53,9,3,3,301,2,0
model20207.csv,243,49,9,0,0,301,1,0
model20208.csv,240,53,6,2,2,301,2,0
model20209.csv,245,52,4,0,0,301,1,0
model20210.csv,242,55,3,1,1,301,2,0
model20211.csv,247,52,2,0,0,301,1,0
model20212.csv,247,51,3,0,0,301,1,0
model20213.csv,256,43,0,2,2,301,3,0
model20214.csv,255,44,0,2,2,301,3,0
model20215.csv,243,50,4,4,4,301,3,0
model20216.csv,243,49,5,4,4,301,3,0
model20217.csv,225,57,9,10,10,301,2,0
model20218.csv,247,47,6,1,1,301,2,0
model20219.csv,238,56,6,1,1,301,2,0
model20220.csv,229,56,14,2,2,301,2,0
model20221.csv,217,68,14,2,2,301,2,0
model20222.csv,243,44,5,9,9,301,2,0
model20223.csv,260,39,1,1,1,301,2,0
model20224.csv,256,45,0,0,0,301,1,0
model20225.csv,256,41,1,3,3,301,2,0
model20226.csv,247,47,6,1,1,301,2,0
model20227.csv,243,53,5,0,0,301,1,0
model20228.csv,246,48,4,3,3,301,2,0
model20229.csv,256,43,2,0,0,301,1,0
model20230.csv,255,39,4,3,3,301,2,0
model20231.csv,252,43,5,1,1,301,2,0
model20232.csv,248,50,3,0,0,301,1,0
model20233.csv,250,47,4,0,0,301,1,0
model20234.csv,236,58,5,2,2,301,2,0
model20235.csv,240,55,4,2,2,301,2,0
model20236.csv,256,43,2,0,0,301,1,0
model20237.csv,256,42,3,0,0,301,1,0
model20238.csv,248,48,5,0,0,301,1,0
model20239.csv,250,46,5,0,0,301,1,0
model20240.csv,247,52,1,1,1,301,2,0
model20241.csv,249,49,2,1,1,301,2,0
model20242.csv,265,34,2,0,0,301,1,0
model20243.csv,255,43,3,0,0,301,1,0
model20244.csv,264,34,2,1,1,301,2,0
model20245.csv,254,42,4,1,1,301,2,0
model20246.csv,252,36,10,3,3,301,2,0
model20247.csv,242,44,9,6,6,301,2,0
model20248.csv,261,37,3,0,0,301,1,0
model20249.csv,250,46,5,0,0,301,1,0
model20250.csv,267,31,2,1,1,301,2,0
model20251.csv,256,40,4,1,1,301,2,0
model20252.csv,271,28,2,0,0,301,1,0
model20253.csv,262,36,3,0,0,301,1,0
model20254.csv,268,33,0,0,0,301,1,0
model20255.csv,258,41,2,0,0,301,1,0
model20256.csv,257,36,6,2,2,301,2,0
model20257.csv,247,44,6,4,4,301,2,0
model20258.csv,265,33,3,0,0,301,1,0
model20259.csv,254,42,5,0,0,301,1,0
model20260.csv,271,29,1,0,0,301,1,0
model20261.csv,260,38,3,0,0,301,1,0
model20262.csv,260,35,6,0,0,301,1,0
model20263.csv,250,43,8,0,0,301,1,0
model20264.csv,261,37,3,0,0,301,1,0
model20265.csv,251,45,5,0,0,301,1,0
model20266.csv,264,34,3,0,0,301,1,0
model20267.csv,253,43,5,0,0,301,1,0
model20268.csv,263,35,3,0,0,301,1,0
model20269.csv,252,44,5,0,0,301,1,0
model20270.csv,268,32,1,0,0,301,1,0
model20271.csv,258,41,2,0,0,301,1,0
model20272.csv,264,35,1,1,1,301,2,0
model20273.csv,254,43,3,1,1,301,2,0
model20274.csv,256,38,4,3,3,301,2,0
model20275.csv,246,46,3,6,6,301,2,0
model20276.csv,264,36,1,0,0,301,1,0
model20277.csv,253,45,3,0,0,301,1,0
model20278.csv,266,33,1,1,1,301,2,0
model20279.csv,255,42,3,1,1,301,2,0
model20280.csv,268,32,1,0,0,301,1,0
model20281.csv,258,41,2,0,0,301,1,0
model20282.csv,264,34,2,1,1,301,2,0
model20283.csv,254,42,4,1,1,301,2,0
model20284.csv,256,37,6,2,2,301,2,0
model20285.csv,246,45,5,5,5,301,2,0
model20286.csv,264,36,1,0,0,301,1,0
model20287.csv,253,45,3,0,0,301,1,0
model20288.csv,266,32,2,1,1,301,2,0
model20289.csv,255,41,4,1,1,301,2,0
model20290.csv,211,50,30,10,10,301,2,0
model20291.csv,217,48,27,9,9,301,2,0
model20292.csv,229,55,13,4,4,301,2,0
model20293.csv,232,53,12,4,4,301,2,0
model20294.csv,240,43,18,0,0,301,1,0
model20295.csv,244,41,16,0,0,301,1,0
model20296.csv,222,46,29,4,4,301,2,0
model20297.csv,228,45,24,4,4,301,2,0
model20298.csv,236,46,17,2,2,301,2,0
model20299.csv,238,44,16,3,3,301,2,0
model20300.csv,219,50,26,6,6,301,2,0
model20301.csv,223,48,23,7,7,301,2,0
model20302.csv,213,57,21,10,10,301,2,0
model20303.csv,219,55,18,9,9,301,2,0
model20304.csv,213,62,17,9,9,301,2,0
model20305.csv,219,59,16,7,7,301,2,0
model20306.csv,295,6,0,0,0,301,1,0
model20307.csv,273,24,4,0,0,301,1,0
model20308.csv,268,19,13,1,1,301,2,0
model20309.csv,258,22,19,2,2,301,2,0
model20310.csv,257,33,6,5,5,301,2,0
model20311.csv,276,17,8,0,0,301,1,0
model20312.csv,274,18,9,0,0,301,1,0
model20313.csv,269,28,4,0,0,301,1,0
model20314.csv,272,26,3,0,0,301,1,0
model20315.csv,271,27,3,0,0,301,1,0
model20316.csv,276,20,5,0,0,301,1,0
model20317.csv,276,20,5,0,0,301,1,0
model20318.csv,276,22,3,0,0,301,1,0
model20319.csv,273,19,9,0,0,301,1,0
model20320.csv,273,21,7,0,0,301,1,0
model20321.csv,273,23,5,0,0,301,1,0
model20322.csv,273,22,6,0,0,301,1,0
model20323.csv,250,36,14,1,1,301,2,0
model20324.csv,250,37,14,0,0,301,1,0
model20325.csv,249,34,18,0,0,301,1,0
model20326.csv,247,36,18,0,0,301,1,0
model20327.csv,246,36,19,0,0,301,1,0
model20328.csv,260,31,10,0,0,301,1,0
model20329.csv,262,29,10,0,0,301,1,0
model20330.csv,246,34,16,5,5,301,2,0
model20331.csv,249,34,18,0,0,301,1,0
model20332.csv,269,26,6,0,0,301,1,0
model20333.csv,258,31,9,3,3,301,2,0
model20334.csv,267,25,9,0,0,301,1,0
model20335.csv,258,32,7,4,4,301,2,0
model20336.csv,260,32,9,0,0,301,1,0
model20337.csv,257,41,3,0,0,301,1,0
model20338.csv,252,43,5,1,1,301,2,0
model20339.csv,249,37,9,6,6,301,2,0
model20340.csv,267,20,14,0,0,301,1,0
model20341.csv,261,25,13,2,2,301,2,0
model20342.csv,271,19,11,0,0,301,1,0
model20343.csv,269,27,5,0,0,301,1,0
model20344.csv,265,28,8,0,0,301,1,0
model20345.csv,262,22,15,2,2,301,2,0
model20346.csv,268,26,5,2,2,301,2,0
model20347.csv,262,29,7,3,3,301,2,0
model20348.csv,258,21,12,10,10,301,2,0
model20349.csv,245,47,9,0,0,301,1,0
model20350.csv,253,45,3,0,0,301,1,0
model20351.csv,250,46,5,0,0,301,1,0
model20352.csv,249,45,7,0,0,301,1,0
model20353.csv,251,47,3,0,0,301,1,0
model20354.csv,246,51,3,1,1,301,2,0
model20355.csv,245,48,4,4,4,301,2,0
model20356.csv,256,41,4,0,0,301,1,0
model20357.csv,253,44,4,0,0,301,1,0
model20358.csv,252,44,5,0,0,301,1,0
model20359.csv,258,39,2,2,2,301,2,0
model20360.csv,255,36,3,7,7,301,2,0
model20361.csv,260,36,4,1,1,301,2,0
model20362.csv,260,32,7,2,2,301,2,0
model20363.csv,269,32,0,0,0,301,1,0
model20364.csv,268,33,0,0,0,301,1,0
model20365.csv,278,23,0,0,0,301,1,0
model20366.csv,278,23,0,0,0,301,1,0
model20367.csv,277,24,0,0,0,301,1,0
model20368.csv,270,31,0,0,0,301,1,0
model20369.csv,267,34,0,0,0,301,1,0
model20370.csv,260,30,2,9,9,301,2,0
model20371.csv,264,28,6,3,3,301,2,0
model20372.csv,274,27,0,0,0,301,1,0
model20373.csv,275,26,0,0,0,301,1,0
model20374.csv,272,28,1,0,0,301,1,0
model20375.csv,285,16,0,0,0,301,1,0
model20376.csv,282,18,1,0,0,301,1,0
model20377.csv,283,18,0,0,0,301,1,0
model20378.csv,284,17,0,0,0,301,1,0
model20379.csv,281,19,1,0,0,301,1,0
model20380.csv,283,16,2,0,0,301,1,0
model20381.csv,280,18,3,0,0,301,1,0
model20382.csv,273,26,2,0,0,301,1,0
model20383.csv,276,24,1,0,0,301,1,0
model20384.csv,274,25,2,0,0,301,1,0
model20385.csv,280,21,0,0,0,301,1,0
model20386.csv,277,23,1,0,0,301,1,0
model20387.csv,277,24,0,0,0,301,1,0
model20388.csv,274,26,1,0,0,301,1,0
model20389.csv,279,20,2,0,0,301,1,0
model20390.csv,276,22,3,0,0,301,1,0
model20391.csv,270,30,1,0,0,301,1,0
model20392.csv,268,31,2,0,0,301,1,0
model20393.csv,278,23,0,0,0,301,1,0
model20394.csv,271,30,0,0,0,301,1,0
model20395.csv,270,31,0,0,0,301,1,0
model20396.csv,277,24,0,0,0,301,1,0
model20397.csv,270,31,0,0,0,301,1,0
model20398.csv,263,37,1,0,0,301,1,0
model20399.csv,268,24,9,0,0,301,1,0
model20400.csv,271,24,6,0,0,301,1,0
model20401.csv,268,28,5,0,0,301,1,0
model20402.csv,270,27,4,0,0,301,1,0
model20403.csv,295,6,0,0,0,301,1,0
model20404.csv,267,30,4,0,0,301,1,0
model20405.csv,272,22,6,1,1,301,2,0
model20406.csv,266,25,9,1,1,301,2,0
model20407.csv,265,28,7,1,1,301,2,0
model20408.csv,257,33,6,5,5,301,2,0
model20409.csv,274,18,9,0,0,301,1,0
model20410.csv,267,23,11,0,0,301,1,0
model20411.csv,272,19,10,0,0,301,1,0
model20412.csv,268,21,12,0,0,301,1,0
model20413.csv,259,37,5,0,0,301,1,0
model20414.csv,255,42,4,0,0,301,1,0
model20415.csv,262,35,4,0,0,301,1,0
model20416.csv,259,38,4,0,0,301,1,0
model20417.csv,257,40,4,0,0,301,1,0
model20418.csv,267,28,6,0,0,301,1,0
model20419.csv,267,30,4,0,0,301,1,0
model20420.csv,268,27,6,0,0,301,1,0
model20421.csv,264,31,6,0,0,301,1,0
model20422.csv,264,30,7,0,0,301,1,0
model20423.csv,249,34,17,1,1,301,2,0
model20424.csv,249,35,17,0,0,301,1,0
model20425.csv,249,35,17,0,0,301,1,0
model20426.csv,246,36,19,0,0,301,1,0
model20427.csv,245,36,20,0,0,301,1,0
model20428.csv,250,41,9,1,1,301,2,0
model20429.csv,255,38,8,0,0,301,1,0
model20430.csv,250,40,11,0,0,301,1,0
model20431.csv,252,37,12,0,0,301,1,0
model20432.csv,245,35,16,5,5,301,2,0
model20433.csv,248,35,18,0,0,301,1,0
model20434.csv,269,26,6,0,0,301,1,0
model20435.csv,258,31,9,3,3,301,2,0
model20436.csv,267,25,9,0,0,301,1,0
model20437.csv,258,32,7,4,4,301,2,0
model20438.csv,260,32,9,0,0,301,1,0
model20439.csv,256,42,3,0,0,301,1,0
model20440.csv,270,23,8,0,0,301,1,0
model20441.csv,264,26,10,1,1,301,2,0
model20442.csv,271,24,6,0,0,301,1,0
model20443.csv,262,28,8,3,3,301,2,0
model20444.csv,271,24,6,0,0,301,1,0
model20445.csv,267,28,6,0,0,301,1,0
model20446.csv,273,23,5,0,0,301,1,0
model20447.csv,266,29,4,2,2,301,2,0
model20448.csv,275,23,3,0,0,301,1,0
model20449.csv,273,26,2,0,0,301,1,0
model20450.csv,274,22,3,2,2,301,2,0
model20451.csv,272,25,2,2,2,301,2,0
model20452.csv,252,34,9,6,6,301,2,0
model20453.csv,244,44,12,1,1,301,2,0
model20454.csv,253,41,7,0,0,301,1,0
model20455.csv,242,47,9,3,3,301,2,0
model20456.csv,251,42,8,0,0,301,1,0
model20457.csv,245,47,9,0,0,301,1,0
model20458.csv,253,42,6,0,0,301,1,0
model20459.csv,244,49,6,2,2,301,2,0
model20460.csv,256,42,3,0,0,301,1,0
model20461.csv,251,47,3,0,0,301,1,0
model20462.csv,254,44,3,0,0,301,1,0
model20463.csv,249,49,3,0,0,301,1,0
model20464.csv,246,51,3,1,1,301,2,0
model20465.csv,259,37,5,0,0,301,1,0
model20466.csv,254,43,4,0,0,301,1,0
model20467.csv,253,44,4,0,0,301,1,0
model20468.csv,262,35,3,1,1,301,2,0
model20469.csv,258,39,2,2,2,301,2,0
model20470.csv,251,43,5,2,2,301,2,0
model20471.csv,248,45,5,3,3,301,2,0
model20472.csv,247,46,5,3,3,301,2,0
model20473.csv,248,48,4,1,1,301,2,0
model20474.csv,258,43,0,0,0,301,1,0
model20475.csv,257,44,0,0,0,301,1,0
model20476.csv,256,45,0,0,0,301,1,0
model20477.csv,248,49,4,0,0,301,1,0
model20478.csv,249,50,2,0,0,301,1,0
model20479.csv,267,34,0,0,0,301,1,0
model20480.csv,266,35,0,0,0,301,1,0
model20481.csv,267,34,0,0,0,301,1,0
model20482.csv,266,35,0,0,0,301,1,0
model20483.csv,265,36,0,0,0,301,1,0
model20484.csv,262,34,4,1,1,301,2,0
model20485.csv,261,35,4,1,1,301,2,0
model20486.csv,255,44,2,0,0,301,1,0
model20487.csv,255,44,2,0,0,301,1,0
model20488.csv,258,43,0,0,0,301,1,0
model20489.csv,257,44,0,0,0,301,1,0
model20490.csv,255,46,0,0,0,301,1,0
model20491.csv,254,47,0,0,0,301,1,0
model20492.csv,255,41,4,1,1,301,2,0
model20493.csv,254,42,4,1,1,301,2,0
model20494.csv,246,53,2,0,0,301,1,0
model20495.csv,252,38,2,9,9,301,2,0
model20496.csv,266,35,0,0,0,301,1,0
model20497.csv,267,34,0,0,0,301,1,0
model20498.csv,263,38,0,0,0,301,1,0
model20499.csv,263,34,1,3,3,301,2,0
model20500.csv,254,42,5,0,0,301,1,0
model20501.csv,252,44,5,0,0,301,1,0
model20502.csv,256,38,4,3,3,301,2,0
model20503.csv,276,25,0,0,0,301,1,0
model20504.csv,271,25,2,3,3,301,2,0
model20505.csv,274,27,0,0,0,301,1,0
model20506.csv,275,26,0,0,0,301,1,0
model20507.csv,271,29,1,0,0,301,1,0
model20508.csv,271,29,1,0,0,301,1,0
model20509.csv,272,28,1,0,0,301,1,0
model20510.csv,268,32,1,0,0,301,1,0
model20511.csv,267,28,3,3,3,301,2,0
model20512.csv,262,36,3,0,0,301,1,0
model20513.csv,265,34,2,0,0,301,1,0
model20514.csv,260,39,2,0,0,301,1,0
model20515.csv,262,36,3,0,0,301,1,0
model20516.csv,271,30,0,0,0,301,1,0
model20517.csv,266,30,2,3,3,301,2,0
model20518.csv,267,34,0,0,0,301,1,0
model20519.csv,268,33,0,0,0,301,1,0
model20520.csv,264,36,1,0,0,301,1,0
model20521.csv,267,33,1,0,0,301,1,0
model20522.csv,268,32,1,0,0,301,1,0
model20523.csv,263,32,3,3,3,301,2,0
model20524.csv,256,42,3,0,0,301,1,0
model20525.csv,259,40,2,0,0,301,1,0
model20526.csv,256,42,3,0,0,301,1,0
model20527.csv,250,37,4,10,10,301,2,0
model20528.csv,248,47,4,2,2,301,2,0
model20529.csv,252,44,3,2,2,301,2,0
model20530.csv,273,26,1,1,1,301,2,0
model20531.csv,269,32,0,0,0,301,1,0
model20532.csv,269,31,1,0,0,301,1,0
model20533.csv,263,33,4,1,1,301,2,0
model20534.csv,261,37,3,0,0,301,1,0
model20535.csv,263,35,3,0,0,301,1,0
model20536.csv,263,35,2,1,1,301,2,0
model20537.csv,261,39,1,0,0,301,1,0
model20538.csv,263,36,2,0,0,301,1,0
model20539.csv,265,34,1,1,1,301,2,0
model20540.csv,267,34,0,0,0,301,1,0
model20541.csv,261,40,0,0,0,301,1,0
model20542.csv,261,39,1,0,0,301,1,0
model20543.csv,253,37,6,5,5,301,2,0
model20544.csv,258,36,5,2,2,301,2,0
model20545.csv,251,47,3,0,0,301,1,0
model20546.csv,253,45,3,0,0,301,1,0
model20547.csv,261,37,2,1,1,301,2,0
model20548.csv,266,34,1,0,0,301,1,0
model20549.csv,259,41,1,0,0,301,1,0
model20550.csv,261,38,2,0,0,301,1,0
model20551.csv,271,27,3,0,0,301,1,0
model20552.csv,262,34,5,0,0,301,1,0
model20553.csv,267,32,2,0,0,301,1,0
model20554.csv,257,39,5,0,0,301,1,0
model20555.csv,255,32,11,3,3,301,2,0
model20556.csv,245,38,11,7,7,301,2,0
model20557.csv,266,32,3,0,0,301,1,0
model20558.csv,255,40,6,0,0,301,1,0
model20559.csv,270,30,1,0,0,301,1,0
model20560.csv,259,38,4,0,0,301,1,0
model20561.csv,263,33,5,0,0,301,1,0
model20562.csv,249,40,12,0,0,301,1,0
model20563.csv,265,34,2,0,0,301,1,0
model20564.csv,251,41,9,0,0,301,1,0
model20565.csv,267,33,1,0,0,301,1,0
model20566.csv,252,40,9,0,0,301,1,0
model20567.csv,267,33,1,0,0,301,1,0
model20568.csv,252,40,9,0,0,301,1,0
model20569.csv,270,30,1,0,0,301,1,0
model20570.csv,257,37,6,1,1,301,2,0
model20571.csv,263,35,2,1,1,301,2,0
model20572.csv,250,41,8,2,2,301,2,0
model20573.csv,256,38,4,3,3,301,2,0
model20574.csv,243,43,6,9,9,301,2,0
model20575.csv,266,35,0,0,0,301,1,0
model20576.csv,252,41,7,1,1,301,2,0
model20577.csv,265,34,1,1,1,301,2,0
model20578.csv,251,40,8,2,2,301,2,0
model20579.csv,295,6,0,0,0,301,1,0
model20580.csv,271,27,3,0,0,301,1,0
model20581.csv,276,19,5,1,1,301,2,0
model20582.csv,270,22,8,1,1,301,2,0
model20583.csv,269,26,5,1,1,301,2,0
model20584.csv,263,30,5,3,3,301,2,0
model20585.csv,272,19,10,0,0,301,1,0
model20586.csv,263,25,13,0,0,301,1,0
model20587.csv,268,21,12,0,0,301,1,0
model20588.csv,264,22,15,0,0,301,1,0
model20589.csv,259,23,19,0,0,301,1,0
model20590.csv,256,22,23,0,0,301,1,0
model20591.csv,249,41,11,0,0,301,1,0
model20592.csv,247,41,13,0,0,301,1,0
model20593.csv,260,26,15,0,0,301,1,0
model20594.csv,256,29,16,0,0,301,1,0
model20595.csv,246,35,20,0,0,301,1,0
model20596.csv,245,36,20,0,0,301,1,0
model20597.csv,245,37,19,0,0,301,1,0
model20598.csv,242,36,23,0,0,301,1,0
model20599.csv,246,34,21,0,0,301,1,0
model20600.csv,267,28,6,0,0,301,1,0
model20601.csv,267,25,9,0,0,301,1,0
model20602.csv,260,32,9,0,0,301,1,0
model20603.csv,272,22,7,0,0,301,1,0
