,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model1.csv,25,0,0,0,0,25,1,0
model2.csv,24,1,0,0,0,25,1,0
model3.csv,25,0,0,0,0,25,1,0
model4.csv,25,0,0,0,0,25,1,0
model5.csv,24,1,0,0,0,25,1,0
model6.csv,25,0,0,0,0,25,1,0
model7.csv,25,0,0,0,0,25,1,0
model8.csv,22,2,1,0,0,25,1,0
model9.csv,24,1,0,0,0,25,1,0
model10.csv,24,1,0,0,0,25,1,0
model11.csv,23,2,0,0,0,25,1,0
model12.csv,24,1,0,0,0,25,1,0
model13.csv,22,2,1,0,0,25,1,0
model14.csv,23,2,0,0,0,25,1,0
