,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model100084.csv,248,38,14,1,1,301,2,0
model100085.csv,237,37,24,3,3,301,2,0
model100086.csv,240,40,20,1,1,301,2,0
model100087.csv,234,44,18,5,5,301,2,0
model100088.csv,237,45,16,3,3,301,2,0
model100089.csv,237,43,17,4,4,301,2,0
model100090.csv,240,45,14,2,2,301,2,0
model100091.csv,227,43,25,6,6,301,2,0
model100092.csv,231,46,21,3,3,301,2,0
model100093.csv,238,41,17,5,5,301,2,0
model100094.csv,241,44,13,3,3,301,2,0
model100095.csv,230,41,24,6,6,301,2,0
model100096.csv,234,45,19,3,3,301,2,0
model100097.csv,200,46,39,16,16,301,2,0
model100098.csv,208,59,25,9,9,301,2,0
model100099.csv,218,50,24,9,9,301,2,0
model100100.csv,218,51,26,6,6,301,2,0
model100101.csv,216,53,24,8,8,301,2,0
model100102.csv,217,55,24,5,5,301,2,0
model100103.csv,214,49,34,4,4,301,2,0
model100104.csv,215,49,33,4,4,301,2,0
model100105.csv,224,54,17,6,6,301,2,0
model100106.csv,225,55,18,3,3,301,2,0
model100107.csv,221,51,27,2,2,301,2,0
model100108.csv,222,51,26,2,2,301,2,0
model100109.csv,214,62,19,6,6,301,2,0
model100110.csv,218,61,19,3,3,301,2,0
model100111.csv,219,60,20,2,2,301,2,0
model100112.csv,220,60,19,2,2,301,2,0
model100113.csv,219,48,31,3,3,301,2,0
model100114.csv,220,48,30,3,3,301,2,0
model100115.csv,221,59,19,2,2,301,2,0
model100116.csv,222,59,18,2,2,301,2,0
model100117.csv,196,48,28,29,29,301,2,0
model100118.csv,204,57,23,17,17,301,2,0
model100119.csv,214,49,24,14,14,301,2,0
model100120.csv,214,50,28,9,9,301,2,0
model100121.csv,212,46,31,12,12,301,2,0
model100122.csv,213,48,33,7,7,301,2,0
model100123.csv,210,51,34,6,6,301,2,0
model100124.csv,211,51,31,8,8,301,2,0
model100125.csv,223,49,19,10,10,301,2,0
model100126.csv,224,50,22,5,5,301,2,0
model100127.csv,220,51,26,4,4,301,2,0
model100128.csv,221,51,23,6,6,301,2,0
model100129.csv,213,51,27,10,10,301,2,0
model100130.csv,217,50,29,5,5,301,2,0
model100131.csv,218,49,30,4,4,301,2,0
model100132.csv,219,49,27,6,6,301,2,0
model100133.csv,222,44,32,3,3,301,2,0
model100134.csv,223,44,31,3,3,301,2,0
model100135.csv,224,44,31,2,2,301,2,0
model100136.csv,225,44,30,2,2,301,2,0
model100137.csv,211,54,31,5,5,301,2,0
model100138.csv,212,54,28,7,7,301,2,0
model100139.csv,215,54,28,4,4,301,2,0
model100140.csv,216,54,25,6,6,301,2,0
model100141.csv,283,11,7,0,0,301,1,0
model100142.csv,248,29,24,0,0,301,1,0
model100143.csv,259,26,16,0,0,301,1,0
model100144.csv,267,25,9,0,0,301,1,0
model100145.csv,259,25,16,1,1,301,2,0
model100146.csv,253,28,17,3,3,301,2,0
model100147.csv,228,34,37,2,2,301,2,0
model100148.csv,220,40,37,4,4,301,2,0
model100149.csv,240,38,22,1,1,301,2,0
model100150.csv,235,40,23,3,3,301,2,0
model100151.csv,241,34,24,2,2,301,2,0
model100152.csv,233,38,26,4,4,301,2,0
model100153.csv,248,33,14,6,6,301,2,0
model100154.csv,231,34,23,13,13,301,2,0
model100155.csv,244,43,14,0,0,301,1,0
model100156.csv,237,47,17,0,0,301,1,0
model100157.csv,252,41,8,0,0,301,1,0
model100158.csv,245,45,11,0,0,301,1,0
model100159.csv,235,50,12,4,4,301,2,0
model100160.csv,249,34,17,1,1,301,2,0
model100161.csv,241,39,20,1,1,301,2,0
model100162.csv,260,32,9,0,0,301,1,0
model100163.csv,253,39,9,0,0,301,1,0
model100164.csv,255,37,9,0,0,301,1,0
model100165.csv,247,41,13,0,0,301,1,0
model100166.csv,243,39,16,3,3,301,2,0
model100167.csv,237,33,19,12,12,301,2,0
model100168.csv,248,31,20,2,2,301,2,0
model100169.csv,257,32,11,1,1,301,2,0
model100170.csv,252,32,16,1,1,301,2,0
model100171.csv,251,33,14,3,3,301,2,0
model100172.csv,250,32,15,4,4,301,2,0
model100173.csv,229,40,29,3,3,301,2,0
model100174.csv,213,46,38,4,4,301,2,0
model100175.csv,241,36,24,0,0,301,1,0
model100176.csv,225,43,33,0,0,301,1,0
model100177.csv,235,41,25,0,0,301,1,0
model100178.csv,219,50,32,0,0,301,1,0
model100179.csv,232,40,29,0,0,301,1,0
model100180.csv,216,46,39,0,0,301,1,0
model100181.csv,230,42,29,0,0,301,1,0
model100182.csv,214,50,37,0,0,301,1,0
model100183.csv,247,37,16,1,1,301,2,0
model100184.csv,232,48,20,1,1,301,2,0
model100185.csv,243,41,16,1,1,301,2,0
model100186.csv,228,46,26,1,1,301,2,0
model100187.csv,245,38,16,2,2,301,2,0
model100188.csv,230,49,20,2,2,301,2,0
model100189.csv,247,39,13,2,2,301,2,0
model100190.csv,233,48,18,2,2,301,2,0
model100191.csv,237,43,16,5,5,301,2,0
model100192.csv,222,48,28,3,3,301,2,0
model100193.csv,246,39,16,0,0,301,1,0
model100194.csv,228,52,21,0,0,301,1,0
model100195.csv,242,43,16,0,0,301,1,0
model100196.csv,224,50,27,0,0,301,1,0
model100197.csv,244,40,17,0,0,301,1,0
model100198.csv,226,53,22,0,0,301,1,0
model100199.csv,246,41,14,0,0,301,1,0
model100200.csv,229,52,20,0,0,301,1,0
model100201.csv,236,45,19,1,1,301,2,0
model100202.csv,218,52,31,0,0,301,1,0
model100203.csv,227,50,22,2,2,301,2,0
model100204.csv,230,47,21,3,3,301,2,0
model100205.csv,230,51,18,2,2,301,2,0
model100206.csv,233,45,19,4,4,301,2,0
model100207.csv,221,53,25,2,2,301,2,0
model100208.csv,223,48,25,5,5,301,2,0
model100209.csv,222,51,24,4,4,301,2,0
model100210.csv,223,48,25,5,5,301,2,0
model100211.csv,225,52,20,4,4,301,2,0
model100212.csv,226,46,23,6,6,301,2,0
model100213.csv,215,55,26,5,5,301,2,0
model100214.csv,215,50,23,13,13,301,2,0
model100215.csv,236,41,21,3,3,301,2,0
model100216.csv,244,37,17,3,3,301,2,0
model100217.csv,231,41,27,2,2,301,2,0
model100218.csv,237,40,21,3,3,301,2,0
model100219.csv,239,43,16,3,3,301,2,0
model100220.csv,244,38,16,3,3,301,2,0
model100221.csv,232,39,25,5,5,301,2,0
model100222.csv,237,39,18,7,7,301,2,0
model100223.csv,232,43,21,5,5,301,2,0
model100224.csv,239,41,19,2,2,301,2,0
model100225.csv,229,47,23,2,2,301,2,0
model100226.csv,233,47,19,2,2,301,2,0
model100227.csv,244,40,15,2,2,301,2,0
model100228.csv,242,35,21,3,3,301,2,0
model100229.csv,239,45,14,3,3,301,2,0
model100230.csv,237,40,16,8,8,301,2,0
model100231.csv,280,11,7,3,3,301,2,0
model100232.csv,235,34,29,3,3,301,2,0
model100233.csv,258,25,15,3,3,301,2,0
model100234.csv,252,32,14,3,3,301,2,0
model100235.csv,242,33,22,4,4,301,2,0
model100236.csv,234,38,23,6,6,301,2,0
model100237.csv,225,34,37,5,5,301,2,0
model100238.csv,217,40,37,7,7,301,2,0
model100239.csv,219,47,31,4,4,301,2,0
model100240.csv,206,51,38,6,6,301,2,0
model100241.csv,226,39,29,7,7,301,2,0
model100242.csv,228,39,25,9,9,301,2,0
model100243.csv,208,41,36,16,16,301,2,0
model100244.csv,241,43,14,3,3,301,2,0
model100245.csv,234,47,17,3,3,301,2,0
model100246.csv,247,43,8,3,3,301,2,0
model100247.csv,240,47,11,3,3,301,2,0
model100248.csv,250,32,15,4,4,301,2,0
model100249.csv,243,36,18,4,4,301,2,0
model100250.csv,259,31,8,3,3,301,2,0
model100251.csv,253,37,8,3,3,301,2,0
model100252.csv,254,36,8,3,3,301,2,0
model100253.csv,247,39,12,3,3,301,2,0
model100254.csv,232,36,24,9,9,301,2,0
model100255.csv,223,43,28,7,7,301,2,0
model100256.csv,240,33,21,7,7,301,2,0
model100257.csv,232,42,21,6,6,301,2,0
model100258.csv,232,36,27,6,6,301,2,0
model100259.csv,223,42,30,6,6,301,2,0
model100260.csv,221,42,23,15,15,301,2,0
model100261.csv,223,43,31,4,4,301,2,0
model100262.csv,207,49,40,5,5,301,2,0
model100263.csv,230,40,30,1,1,301,2,0
model100264.csv,214,47,39,1,1,301,2,0
model100265.csv,223,43,34,1,1,301,2,0
model100266.csv,207,52,41,1,1,301,2,0
model100267.csv,223,44,33,1,1,301,2,0
model100268.csv,207,53,40,1,1,301,2,0
model100269.csv,241,37,20,3,3,301,2,0
model100270.csv,226,48,24,3,3,301,2,0
model100271.csv,239,38,20,4,4,301,2,0
model100272.csv,224,49,24,4,4,301,2,0
model100273.csv,243,37,17,4,4,301,2,0
model100274.csv,229,46,22,4,4,301,2,0
model100275.csv,233,41,20,7,7,301,2,0
model100276.csv,218,46,32,5,5,301,2,0
model100277.csv,241,38,20,2,2,301,2,0
model100278.csv,223,51,25,2,2,301,2,0
model100279.csv,239,39,21,2,2,301,2,0
model100280.csv,221,52,26,2,2,301,2,0
model100281.csv,243,38,18,2,2,301,2,0
model100282.csv,226,49,24,2,2,301,2,0
model100283.csv,233,42,23,3,3,301,2,0
model100284.csv,215,49,35,2,2,301,2,0
model100285.csv,222,50,25,4,4,301,2,0
model100286.csv,225,47,24,5,5,301,2,0
model100287.csv,227,48,22,4,4,301,2,0
model100288.csv,230,42,23,6,6,301,2,0
model100289.csv,218,50,29,4,4,301,2,0
model100290.csv,220,45,29,7,7,301,2,0
model100291.csv,217,51,27,6,6,301,2,0
model100292.csv,218,48,28,7,7,301,2,0
model100293.csv,222,49,24,6,6,301,2,0
model100294.csv,223,43,27,8,8,301,2,0
model100295.csv,212,52,30,7,7,301,2,0
model100296.csv,212,47,27,15,15,301,2,0
model100297.csv,231,40,18,12,12,301,2,0
model100298.csv,237,37,19,8,8,301,2,0
model100299.csv,235,43,16,7,7,301,2,0
model100300.csv,241,38,14,8,8,301,2,0
model100301.csv,231,44,20,6,6,301,2,0
model100302.csv,234,40,19,8,8,301,2,0
model100303.csv,230,44,19,8,8,301,2,0
model100304.csv,232,42,19,8,8,301,2,0
model100305.csv,234,46,13,8,8,301,2,0
model100306.csv,236,40,16,9,9,301,2,0
model100307.csv,227,45,20,9,9,301,2,0
model100308.csv,228,41,16,16,16,301,2,0
model100309.csv,202,48,33,18,18,301,2,0
model100310.csv,206,50,31,14,14,301,2,0
model100311.csv,210,49,30,12,12,301,2,0
model100312.csv,213,47,29,12,12,301,2,0
model100313.csv,199,54,34,14,14,301,2,0
model100314.csv,203,53,25,20,20,301,2,0
model100315.csv,226,48,20,7,7,301,2,0
model100316.csv,229,49,20,3,3,301,2,0
model100317.csv,237,51,11,2,2,301,2,0
model100318.csv,238,50,12,1,1,301,2,0
model100319.csv,221,52,20,8,8,301,2,0
model100320.csv,224,54,19,4,4,301,2,0
model100321.csv,233,53,14,1,1,301,2,0
model100322.csv,231,48,19,3,3,301,2,0
model100323.csv,235,49,16,1,1,301,2,0
model100324.csv,233,47,21,0,0,301,1,0
model100325.csv,236,47,18,0,0,301,1,0
model100326.csv,223,51,26,1,1,301,2,0
model100327.csv,227,50,23,1,1,301,2,0
model100328.csv,248,46,7,0,0,301,1,0
model100329.csv,248,45,8,0,0,301,1,0
model100330.csv,249,48,4,0,0,301,1,0
model100331.csv,249,46,6,0,0,301,1,0
model100332.csv,242,49,9,1,1,301,2,0
model100333.csv,241,51,8,1,1,301,2,0
model100334.csv,240,48,7,6,6,301,2,0
model100335.csv,242,52,7,0,0,301,1,0
model100336.csv,241,48,10,2,2,301,2,0
model100337.csv,233,55,12,1,1,301,2,0
model100338.csv,255,41,5,0,0,301,1,0
model100339.csv,253,37,8,3,3,301,2,0
model100340.csv,249,42,9,1,1,301,2,0
model100341.csv,247,38,12,4,4,301,2,0
model100342.csv,232,52,12,5,5,301,2,0
model100343.csv,232,47,12,10,10,301,2,0
model100344.csv,225,50,22,4,4,301,2,0
model100345.csv,228,51,20,2,2,301,2,0
model100346.csv,227,49,25,0,0,301,1,0
model100347.csv,229,50,22,0,0,301,1,0
model100348.csv,217,53,30,1,1,301,2,0
model100349.csv,220,53,27,1,1,301,2,0
model100350.csv,242,47,12,0,0,301,1,0
model100351.csv,243,49,9,0,0,301,1,0
model100352.csv,236,49,15,1,1,301,2,0
model100353.csv,235,52,12,2,2,301,2,0
model100354.csv,236,53,12,0,0,301,1,0
model100355.csv,227,56,17,1,1,301,2,0
model100356.csv,250,45,6,0,0,301,1,0
model100357.csv,244,46,10,1,1,301,2,0
model100358.csv,226,56,14,5,5,301,2,0
model100359.csv,225,53,17,6,6,301,2,0
model100360.csv,232,54,14,1,1,301,2,0
model100361.csv,228,52,21,0,0,301,1,0
model100362.csv,234,53,14,0,0,301,1,0
model100363.csv,220,57,24,0,0,301,1,0
model100364.csv,226,58,17,0,0,301,1,0
model100365.csv,219,56,24,2,2,301,2,0
model100366.csv,226,57,18,0,0,301,1,0
model100367.csv,221,57,23,0,0,301,1,0
model100368.csv,227,58,16,0,0,301,1,0
model100369.csv,213,61,27,0,0,301,1,0
model100370.csv,219,62,20,0,0,301,1,0
model100371.csv,247,45,9,0,0,301,1,0
model100372.csv,248,45,8,0,0,301,1,0
model100373.csv,249,47,5,0,0,301,1,0
model100374.csv,250,45,6,0,0,301,1,0
model100375.csv,243,51,7,0,0,301,1,0
model100376.csv,242,51,8,0,0,301,1,0
model100377.csv,242,51,8,0,0,301,1,0
model100378.csv,243,55,3,0,0,301,1,0
model100379.csv,243,53,5,0,0,301,1,0
model100380.csv,237,56,8,0,0,301,1,0
model100381.csv,237,55,9,0,0,301,1,0
model100382.csv,241,50,9,1,1,301,2,0
model100383.csv,242,51,8,0,0,301,1,0
model100384.csv,243,53,5,0,0,301,1,0
model100385.csv,244,52,5,0,0,301,1,0
model100386.csv,235,59,7,0,0,301,1,0
model100387.csv,243,50,8,0,0,301,1,0
model100388.csv,244,51,6,0,0,301,1,0
model100389.csv,244,54,3,0,0,301,1,0
model100390.csv,245,53,3,0,0,301,1,0
model100391.csv,236,59,6,0,0,301,1,0
model100392.csv,237,59,5,0,0,301,1,0
model100393.csv,233,53,12,3,3,301,2,0
model100394.csv,237,52,11,1,1,301,2,0
model100395.csv,235,51,15,0,0,301,1,0
model100396.csv,239,51,11,0,0,301,1,0
model100397.csv,227,57,16,1,1,301,2,0
model100398.csv,231,58,12,0,0,301,1,0
model100399.csv,253,42,6,0,0,301,1,0
model100400.csv,254,41,6,0,0,301,1,0
model100401.csv,247,50,4,0,0,301,1,0
model100402.csv,248,49,4,0,0,301,1,0
model100403.csv,254,44,3,0,0,301,1,0
model100404.csv,248,50,3,0,0,301,1,0
model100405.csv,248,50,3,0,0,301,1,0
model100406.csv,244,49,7,1,1,301,2,0
model100407.csv,247,49,5,0,0,301,1,0
model100408.csv,238,53,9,1,1,301,2,0
model100409.csv,241,54,6,0,0,301,1,0
model100410.csv,229,60,10,2,2,301,2,0
model100411.csv,232,58,10,1,1,301,2,0
model100412.csv,230,61,9,1,1,301,2,0
model100413.csv,232,60,8,1,1,301,2,0
model100414.csv,229,55,12,5,5,301,2,0
model100415.csv,233,56,9,3,3,301,2,0
model100416.csv,246,47,7,1,1,301,2,0
model100417.csv,244,53,4,0,0,301,1,0
model100418.csv,248,48,4,1,1,301,2,0
model100419.csv,245,53,3,0,0,301,1,0
model100420.csv,238,52,9,2,2,301,2,0
model100421.csv,241,51,8,1,1,301,2,0
model100422.csv,236,55,9,1,1,301,2,0
model100423.csv,239,55,7,0,0,301,1,0
model100424.csv,237,57,6,1,1,301,2,0
model100425.csv,238,58,4,1,1,301,2,0
model100426.csv,235,53,8,5,5,301,2,0
model100427.csv,239,53,6,3,3,301,2,0
model100428.csv,228,53,18,2,2,301,2,0
model100429.csv,231,55,14,1,1,301,2,0
model100430.csv,223,57,19,2,2,301,2,0
model100431.csv,226,61,14,0,0,301,1,0
model100432.csv,215,62,18,6,6,301,2,0
model100433.csv,220,63,15,3,3,301,2,0
model100434.csv,217,49,26,9,9,301,2,0
model100435.csv,224,53,21,3,3,301,2,0
model100436.csv,220,52,29,0,0,301,1,0
model100437.csv,226,54,21,0,0,301,1,0
model100438.csv,212,57,32,0,0,301,1,0
model100439.csv,218,59,24,0,0,301,1,0
model100440.csv,214,52,32,3,3,301,2,0
model100441.csv,221,56,24,0,0,301,1,0
model100442.csv,216,57,28,0,0,301,1,0
model100443.csv,222,59,20,0,0,301,1,0
model100444.csv,208,61,32,0,0,301,1,0
model100445.csv,214,63,24,0,0,301,1,0
model100446.csv,239,46,16,0,0,301,1,0
model100447.csv,241,48,12,0,0,301,1,0
model100448.csv,235,52,14,0,0,301,1,0
model100449.csv,237,48,16,0,0,301,1,0
model100450.csv,238,53,10,0,0,301,1,0
model100451.csv,232,53,16,0,0,301,1,0
model100452.csv,233,47,17,4,4,301,2,0
model100453.csv,234,48,18,1,1,301,2,0
model100454.csv,235,52,14,0,0,301,1,0
model100455.csv,236,51,14,0,0,301,1,0
model100456.csv,227,58,16,0,0,301,1,0
model100457.csv,238,44,18,1,1,301,2,0
model100458.csv,239,45,17,0,0,301,1,0
model100459.csv,239,50,12,0,0,301,1,0
model100460.csv,240,49,12,0,0,301,1,0
model100461.csv,231,55,15,0,0,301,1,0
model100462.csv,232,55,14,0,0,301,1,0
model100463.csv,228,49,19,5,5,301,2,0
model100464.csv,232,49,18,2,2,301,2,0
model100465.csv,230,49,22,0,0,301,1,0
model100466.csv,234,50,17,0,0,301,1,0
model100467.csv,222,55,22,2,2,301,2,0
model100468.csv,226,57,18,0,0,301,1,0
model100469.csv,246,44,11,0,0,301,1,0
model100470.csv,247,43,11,0,0,301,1,0
model100471.csv,240,52,9,0,0,301,1,0
model100472.csv,241,51,9,0,0,301,1,0
model100473.csv,251,42,8,0,0,301,1,0
model100474.csv,245,48,8,0,0,301,1,0
model100475.csv,245,48,8,0,0,301,1,0
model100476.csv,240,48,12,1,1,301,2,0
model100477.csv,243,48,10,0,0,301,1,0
model100478.csv,234,52,14,1,1,301,2,0
model100479.csv,237,53,11,0,0,301,1,0
model100480.csv,221,60,17,3,3,301,2,0
model100481.csv,224,58,18,1,1,301,2,0
model100482.csv,225,59,16,1,1,301,2,0
model100483.csv,227,58,15,1,1,301,2,0
model100484.csv,224,54,18,5,5,301,2,0
model100485.csv,228,55,15,3,3,301,2,0
model100486.csv,231,52,16,2,2,301,2,0
model100487.csv,232,51,16,2,2,301,2,0
model100488.csv,227,61,13,0,0,301,1,0
model100489.csv,228,59,13,1,1,301,2,0
model100490.csv,236,51,13,1,1,301,2,0
model100491.csv,231,58,12,0,0,301,1,0
model100492.csv,224,54,21,2,2,301,2,0
model100493.csv,227,56,17,1,1,301,2,0
model100494.csv,220,58,21,2,2,301,2,0
model100495.csv,223,62,16,0,0,301,1,0
model100496.csv,214,65,19,3,3,301,2,0
model100497.csv,217,62,20,2,2,301,2,0
model100498.csv,220,62,18,1,1,301,2,0
model100499.csv,214,60,21,6,6,301,2,0
model100500.csv,219,61,18,3,3,301,2,0
model100501.csv,218,43,36,4,4,301,2,0
model100502.csv,225,52,23,1,1,301,2,0
model100503.csv,203,47,47,4,4,301,2,0
model100504.csv,211,57,33,0,0,301,1,0
model100505.csv,237,46,17,1,1,301,2,0
model100506.csv,237,44,19,1,1,301,2,0
model100507.csv,224,51,26,0,0,301,1,0
model100508.csv,224,49,27,1,1,301,2,0
model100509.csv,234,43,23,1,1,301,2,0
model100510.csv,235,43,22,1,1,301,2,0
model100511.csv,219,55,27,0,0,301,1,0
model100512.csv,220,55,26,0,0,301,1,0
model100513.csv,229,40,29,3,3,301,2,0
model100514.csv,231,42,26,2,2,301,2,0
model100515.csv,216,44,38,3,3,301,2,0
model100516.csv,218,46,36,1,1,301,2,0
model100517.csv,246,41,14,0,0,301,1,0
model100518.csv,246,41,14,0,0,301,1,0
model100519.csv,229,55,17,0,0,301,1,0
model100520.csv,229,55,17,0,0,301,1,0
model100521.csv,237,43,20,1,1,301,2,0
model100522.csv,239,44,18,0,0,301,1,0
model100523.csv,224,47,27,3,3,301,2,0
model100524.csv,226,49,25,1,1,301,2,0
model100525.csv,232,48,20,1,1,301,2,0
model100526.csv,234,47,19,1,1,301,2,0
model100527.csv,217,55,29,0,0,301,1,0
model100528.csv,219,54,28,0,0,301,1,0
model100529.csv,232,40,27,2,2,301,2,0
model100530.csv,234,43,23,1,1,301,2,0
model100531.csv,219,45,34,3,3,301,2,0
model100532.csv,221,47,32,1,1,301,2,0
model100533.csv,241,42,17,1,1,301,2,0
model100534.csv,226,54,21,0,0,301,1,0
model100535.csv,234,43,22,2,2,301,2,0
model100536.csv,236,43,21,1,1,301,2,0
model100537.csv,222,46,30,3,3,301,2,0
model100538.csv,224,47,29,1,1,301,2,0
model100539.csv,239,44,17,1,1,301,2,0
model100540.csv,225,52,24,0,0,301,1,0
model100541.csv,237,40,22,2,2,301,2,0
model100542.csv,239,41,20,1,1,301,2,0
model100543.csv,225,44,29,3,3,301,2,0
model100544.csv,227,45,28,1,1,301,2,0
model100545.csv,226,48,24,3,3,301,2,0
model100546.csv,228,49,22,2,2,301,2,0
model100547.csv,214,50,32,5,5,301,2,0
model100548.csv,216,51,31,3,3,301,2,0
model100549.csv,226,48,24,3,3,301,2,0
model100550.csv,228,49,22,2,2,301,2,0
model100551.csv,214,50,32,5,5,301,2,0
model100552.csv,216,51,31,3,3,301,2,0
model100553.csv,207,50,33,11,11,301,2,0
model100554.csv,214,56,25,6,6,301,2,0
model100555.csv,213,45,39,4,4,301,2,0
model100556.csv,220,52,28,1,1,301,2,0
model100557.csv,201,47,49,4,4,301,2,0
model100558.csv,209,57,35,0,0,301,1,0
model100559.csv,228,50,18,5,5,301,2,0
model100560.csv,233,47,20,1,1,301,2,0
model100561.csv,222,50,29,0,0,301,1,0
model100562.csv,220,51,25,5,5,301,2,0
model100563.csv,229,45,26,1,1,301,2,0
model100564.csv,230,45,25,1,1,301,2,0
model100565.csv,217,52,32,0,0,301,1,0
model100566.csv,218,52,30,1,1,301,2,0
model100567.csv,223,44,31,3,3,301,2,0
model100568.csv,225,46,28,2,2,301,2,0
model100569.csv,214,44,40,3,3,301,2,0
model100570.csv,216,46,38,1,1,301,2,0
model100571.csv,230,51,17,3,3,301,2,0
model100572.csv,242,43,16,0,0,301,1,0
model100573.csv,242,43,16,0,0,301,1,0
model100574.csv,227,55,19,0,0,301,1,0
model100575.csv,227,55,19,0,0,301,1,0
model100576.csv,231,45,24,1,1,301,2,0
model100577.csv,233,47,21,0,0,301,1,0
model100578.csv,222,46,30,3,3,301,2,0
model100579.csv,224,48,28,1,1,301,2,0
model100580.csv,217,55,25,4,4,301,2,0
model100581.csv,227,49,24,1,1,301,2,0
model100582.csv,229,48,23,1,1,301,2,0
model100583.csv,215,53,33,0,0,301,1,0
model100584.csv,217,52,32,0,0,301,1,0
model100585.csv,226,44,29,2,2,301,2,0
model100586.csv,228,46,26,1,1,301,2,0
model100587.csv,217,44,37,3,3,301,2,0
model100588.csv,219,46,35,1,1,301,2,0
model100589.csv,220,55,22,4,4,301,2,0
model100590.csv,221,55,23,2,2,301,2,0
model100591.csv,231,48,21,1,1,301,2,0
model100592.csv,231,49,20,1,1,301,2,0
model100593.csv,217,59,25,0,0,301,1,0
model100594.csv,217,60,24,0,0,301,1,0
model100595.csv,222,50,27,2,2,301,2,0
model100596.csv,224,52,24,1,1,301,2,0
model100597.csv,213,50,35,3,3,301,2,0
model100598.csv,215,52,33,1,1,301,2,0
model100599.csv,215,58,24,4,4,301,2,0
model100600.csv,219,55,25,2,2,301,2,0
model100601.csv,225,52,23,1,1,301,2,0
model100602.csv,227,51,22,1,1,301,2,0
model100603.csv,213,56,32,0,0,301,1,0
