,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model90162.csv,218,37,31,15,15,301,2,0
model90163.csv,240,45,16,0,0,301,1,0
model90164.csv,241,45,15,0,0,301,1,0
model90165.csv,226,51,24,0,0,301,1,0
model90166.csv,227,51,23,0,0,301,1,0
model90167.csv,249,44,8,0,0,301,1,0
model90168.csv,251,45,5,0,0,301,1,0
model90169.csv,240,49,12,0,0,301,1,0
model90170.csv,242,50,9,0,0,301,1,0
model90171.csv,243,50,8,0,0,301,1,0
model90172.csv,232,55,14,0,0,301,1,0
model90173.csv,244,42,14,1,1,301,2,0
model90174.csv,246,42,12,1,1,301,2,0
model90175.csv,229,48,23,1,1,301,2,0
model90176.csv,231,47,22,1,1,301,2,0
model90177.csv,238,50,12,1,1,301,2,0
model90178.csv,221,54,20,6,6,301,2,0
model90179.csv,221,49,31,0,0,301,1,0
model90180.csv,214,45,42,0,0,301,1,0
model90181.csv,235,48,18,0,0,301,1,0
model90182.csv,231,48,22,0,0,301,1,0
model90183.csv,226,53,22,0,0,301,1,0
model90184.csv,220,54,27,0,0,301,1,0
model90185.csv,225,45,30,1,1,301,2,0
model90186.csv,218,41,41,1,1,301,2,0
model90187.csv,214,53,27,7,7,301,2,0
model90188.csv,206,47,28,20,20,301,2,0
model90189.csv,282,12,6,1,1,301,2,0
model90190.csv,249,33,18,1,1,301,2,0
model90191.csv,260,28,12,1,1,301,2,0
model90192.csv,238,32,28,3,3,301,2,0
model90193.csv,226,39,31,5,5,301,2,0
model90194.csv,242,43,13,3,3,301,2,0
model90195.csv,255,31,13,2,2,301,2,0
model90196.csv,218,44,31,8,8,301,2,0
model90197.csv,206,44,30,21,21,301,2,0
model90198.csv,232,43,25,1,1,301,2,0
model90199.csv,228,41,29,3,3,301,2,0
model90200.csv,221,30,35,15,15,301,2,0
model90201.csv,249,43,7,2,2,301,2,0
model90202.csv,248,46,6,1,1,301,2,0
model90203.csv,252,43,5,1,1,301,2,0
model90204.csv,248,25,23,5,5,301,2,0
model90205.csv,257,33,10,1,1,301,2,0
model90206.csv,214,34,30,23,23,301,2,0
model90207.csv,226,37,31,7,7,301,2,0
model90208.csv,219,45,31,6,6,301,2,0
model90209.csv,217,34,33,17,17,301,2,0
model90210.csv,211,42,31,17,17,301,2,0
model90211.csv,212,48,32,9,9,301,2,0
model90212.csv,211,45,32,13,13,301,2,0
model90213.csv,233,46,17,5,5,301,2,0
model90214.csv,238,46,15,2,2,301,2,0
model90215.csv,251,31,16,3,3,301,2,0
model90216.csv,231,40,26,4,4,301,2,0
model90217.csv,255,34,9,3,3,301,2,0
model90218.csv,238,44,16,3,3,301,2,0
model90219.csv,223,47,23,8,8,301,2,0
model90220.csv,244,29,22,6,6,301,2,0
model90221.csv,227,37,32,5,5,301,2,0
model90222.csv,250,37,13,1,1,301,2,0
model90223.csv,237,47,17,0,0,301,1,0
model90224.csv,250,38,13,0,0,301,1,0
model90225.csv,237,47,17,0,0,301,1,0
model90226.csv,227,39,29,6,6,301,2,0
model90227.csv,226,47,24,4,4,301,2,0
model90228.csv,254,37,9,1,1,301,2,0
model90229.csv,241,44,13,3,3,301,2,0
model90230.csv,231,44,13,13,13,301,2,0
model90231.csv,201,48,29,23,23,301,2,0
model90232.csv,204,52,28,17,17,301,2,0
model90233.csv,212,47,22,20,20,301,2,0
model90234.csv,229,45,18,9,9,301,2,0
model90235.csv,228,51,20,2,2,301,2,0
model90236.csv,231,54,15,1,1,301,2,0
model90237.csv,250,34,15,2,2,301,2,0
model90238.csv,239,35,24,3,3,301,2,0
model90239.csv,249,40,11,1,1,301,2,0
model90240.csv,251,42,7,1,1,301,2,0
model90241.csv,238,41,21,1,1,301,2,0
model90242.csv,240,44,15,2,2,301,2,0
model90243.csv,250,40,9,2,2,301,2,0
model90244.csv,251,40,8,2,2,301,2,0
model90245.csv,239,42,16,4,4,301,2,0
model90246.csv,240,43,15,3,3,301,2,0
model90247.csv,244,36,19,2,2,301,2,0
model90248.csv,247,40,12,2,2,301,2,0
model90249.csv,232,41,25,3,3,301,2,0
model90250.csv,235,45,19,2,2,301,2,0
model90251.csv,243,42,15,1,1,301,2,0
model90252.csv,245,44,11,1,1,301,2,0
model90253.csv,231,47,22,1,1,301,2,0
model90254.csv,233,49,18,1,1,301,2,0
model90255.csv,245,41,13,2,2,301,2,0
model90256.csv,246,41,12,2,2,301,2,0
model90257.csv,233,47,17,4,4,301,2,0
model90258.csv,234,47,18,2,2,301,2,0
model90259.csv,221,48,30,2,2,301,2,0
model90260.csv,218,49,29,5,5,301,2,0
model90261.csv,220,53,27,1,1,301,2,0
model90262.csv,217,53,30,1,1,301,2,0
model90263.csv,221,53,25,2,2,301,2,0
model90264.csv,218,53,24,6,6,301,2,0
model90265.csv,224,50,22,5,5,301,2,0
model90266.csv,224,52,24,1,1,301,2,0
model90267.csv,243,39,17,2,2,301,2,0
model90268.csv,232,43,23,3,3,301,2,0
model90269.csv,243,40,17,1,1,301,2,0
model90270.csv,232,44,24,1,1,301,2,0
model90271.csv,243,41,15,2,2,301,2,0
model90272.csv,232,46,19,4,4,301,2,0
model90273.csv,233,43,23,2,2,301,2,0
model90274.csv,220,48,27,6,6,301,2,0
model90275.csv,233,45,22,1,1,301,2,0
model90276.csv,220,51,29,1,1,301,2,0
model90277.csv,234,45,20,2,2,301,2,0
model90278.csv,236,44,19,2,2,301,2,0
model90279.csv,221,51,23,6,6,301,2,0
model90280.csv,224,50,24,3,3,301,2,0
model90281.csv,225,45,25,6,6,301,2,0
model90282.csv,224,48,25,4,4,301,2,0
model90283.csv,233,45,20,3,3,301,2,0
model90284.csv,234,47,16,4,4,301,2,0
model90285.csv,211,38,43,9,9,301,2,0
model90286.csv,210,41,39,11,11,301,2,0
model90287.csv,218,60,17,6,6,301,2,0
model90288.csv,221,61,16,3,3,301,2,0
model90289.csv,236,48,14,3,3,301,2,0
model90290.csv,239,49,10,3,3,301,2,0
model90291.csv,216,49,27,9,9,301,2,0
model90292.csv,219,50,26,6,6,301,2,0
model90293.csv,210,59,30,2,2,301,2,0
model90294.csv,204,62,31,4,4,301,2,0
model90295.csv,222,55,21,3,3,301,2,0
model90296.csv,221,55,22,3,3,301,2,0
model90297.csv,203,58,36,4,4,301,2,0
model90298.csv,195,50,31,25,25,301,2,0
model90299.csv,221,56,18,6,6,301,2,0
model90300.csv,228,54,16,3,3,301,2,0
model90301.csv,205,52,35,9,9,301,2,0
model90302.csv,207,62,26,6,6,301,2,0
model90303.csv,209,64,24,4,4,301,2,0
model90304.csv,224,55,19,3,3,301,2,0
model90305.csv,226,57,14,4,4,301,2,0
model90306.csv,200,47,43,11,11,301,2,0
model90307.csv,203,49,36,13,13,301,2,0
model90308.csv,226,63,9,3,3,301,2,0
model90309.csv,239,53,8,1,1,301,2,0
model90310.csv,231,55,15,0,0,301,1,0
model90311.csv,222,56,21,2,2,301,2,0
model90312.csv,220,57,22,2,2,301,2,0
model90313.csv,236,51,14,0,0,301,1,0
model90314.csv,234,51,16,0,0,301,1,0
model90315.csv,213,65,23,0,0,301,1,0
model90316.csv,209,65,26,1,1,301,2,0
model90317.csv,230,53,18,0,0,301,1,0
model90318.csv,230,53,18,0,0,301,1,0
model90319.csv,223,56,22,0,0,301,1,0
model90320.csv,219,54,27,1,1,301,2,0
model90321.csv,240,50,11,0,0,301,1,0
model90322.csv,240,49,12,0,0,301,1,0
model90323.csv,233,52,16,0,0,301,1,0
model90324.csv,229,49,22,1,1,301,2,0
model90325.csv,224,58,19,0,0,301,1,0
model90326.csv,224,56,21,0,0,301,1,0
model90327.csv,211,62,28,0,0,301,1,0
model90328.csv,205,58,33,5,5,301,2,0
model90329.csv,214,60,16,11,11,301,2,0
model90330.csv,218,66,14,3,3,301,2,0
model90331.csv,227,52,19,3,3,301,2,0
model90332.csv,231,58,11,1,1,301,2,0
model90333.csv,217,55,27,2,2,301,2,0
model90334.csv,221,60,20,0,0,301,1,0
model90335.csv,237,44,11,9,9,301,2,0
model90336.csv,243,48,7,3,3,301,2,0
model90337.csv,233,46,14,8,8,301,2,0
model90338.csv,239,49,11,2,2,301,2,0
model90339.csv,242,43,14,2,2,301,2,0
model90340.csv,244,42,14,1,1,301,2,0
model90341.csv,239,47,14,1,1,301,2,0
model90342.csv,238,43,18,2,2,301,2,0
model90343.csv,255,38,7,1,1,301,2,0
model90344.csv,257,37,7,0,0,301,1,0
model90345.csv,252,42,7,0,0,301,1,0
model90346.csv,251,38,11,1,1,301,2,0
model90347.csv,256,39,5,1,1,301,2,0
model90348.csv,258,38,5,0,0,301,1,0
model90349.csv,253,43,5,0,0,301,1,0
model90350.csv,252,41,8,0,0,301,1,0
model90351.csv,251,39,9,2,2,301,2,0
model90352.csv,253,38,9,1,1,301,2,0
model90353.csv,244,44,12,1,1,301,2,0
model90354.csv,242,41,16,2,2,301,2,0
model90355.csv,240,48,11,2,2,301,2,0
model90356.csv,242,47,11,1,1,301,2,0
model90357.csv,233,53,14,1,1,301,2,0
model90358.csv,231,50,18,2,2,301,2,0
model90359.csv,248,41,10,2,2,301,2,0
model90360.csv,244,45,10,2,2,301,2,0
model90361.csv,260,35,5,1,1,301,2,0
model90362.csv,256,39,5,1,1,301,2,0
model90363.csv,262,34,4,1,1,301,2,0
model90364.csv,258,38,4,1,1,301,2,0
model90365.csv,207,43,25,26,26,301,2,0
model90366.csv,215,51,25,10,10,301,2,0
model90367.csv,202,45,30,24,24,301,2,0
model90368.csv,211,54,29,7,7,301,2,0
model90369.csv,207,48,33,13,13,301,2,0
model90370.csv,209,48,37,7,7,301,2,0
model90371.csv,228,48,23,2,2,301,2,0
model90372.csv,228,48,23,2,2,301,2,0
model90373.csv,230,52,16,3,3,301,2,0
model90374.csv,230,52,17,2,2,301,2,0
model90375.csv,226,51,23,1,1,301,2,0
model90376.csv,226,51,23,1,1,301,2,0
model90377.csv,211,55,32,3,3,301,2,0
model90378.csv,213,55,31,2,2,301,2,0
model90379.csv,223,45,27,6,6,301,2,0
model90380.csv,221,45,28,7,7,301,2,0
model90381.csv,239,47,14,1,1,301,2,0
model90382.csv,237,46,16,2,2,301,2,0
model90383.csv,238,45,17,1,1,301,2,0
model90384.csv,236,46,17,2,2,301,2,0
model90385.csv,238,49,14,0,0,301,1,0
model90386.csv,236,48,16,1,1,301,2,0
model90387.csv,225,51,24,1,1,301,2,0
model90388.csv,223,50,26,2,2,301,2,0
model90389.csv,214,48,35,4,4,301,2,0
model90390.csv,212,48,32,9,9,301,2,0
model90391.csv,226,47,27,1,1,301,2,0
model90392.csv,224,46,25,6,6,301,2,0
model90393.csv,229,48,24,0,0,301,1,0
model90394.csv,227,49,22,3,3,301,2,0
model90395.csv,225,49,27,0,0,301,1,0
model90396.csv,223,48,27,3,3,301,2,0
model90397.csv,216,53,32,0,0,301,1,0
model90398.csv,214,52,31,4,4,301,2,0
model90399.csv,290,10,1,0,0,301,1,0
model90400.csv,263,29,9,0,0,301,1,0
model90401.csv,268,28,5,0,0,301,1,0
model90402.csv,259,35,7,0,0,301,1,0
model90403.csv,266,24,11,0,0,301,1,0
model90404.csv,260,26,15,0,0,301,1,0
model90405.csv,254,40,6,1,1,301,2,0
model90406.csv,263,33,4,1,1,301,2,0
model90407.csv,248,32,20,1,1,301,2,0
model90408.csv,248,43,10,0,0,301,1,0
model90409.csv,246,45,10,0,0,301,1,0
model90410.csv,250,42,9,0,0,301,1,0
model90411.csv,245,44,10,2,2,301,2,0
model90412.csv,261,25,15,0,0,301,1,0
model90413.csv,254,30,16,1,1,301,2,0
model90414.csv,266,28,7,0,0,301,1,0
model90415.csv,259,34,7,1,1,301,2,0
model90416.csv,258,24,19,0,0,301,1,0
model90417.csv,251,31,16,3,3,301,2,0
model90418.csv,263,29,8,1,1,301,2,0
model90419.csv,269,28,4,0,0,301,1,0
model90420.csv,256,37,8,0,0,301,1,0
model90421.csv,266,31,4,0,0,301,1,0
model90422.csv,252,37,12,0,0,301,1,0
model90423.csv,264,27,10,0,0,301,1,0
model90424.csv,249,37,15,0,0,301,1,0
model90425.csv,260,32,9,0,0,301,1,0
model90426.csv,243,34,18,6,6,301,2,0
model90427.csv,256,38,7,0,0,301,1,0
model90428.csv,246,48,7,0,0,301,1,0
model90429.csv,256,39,6,0,0,301,1,0
model90430.csv,245,45,11,0,0,301,1,0
model90431.csv,252,37,12,0,0,301,1,0
model90432.csv,243,44,14,0,0,301,1,0
model90433.csv,252,40,9,0,0,301,1,0
model90434.csv,242,45,14,0,0,301,1,0
model90435.csv,250,43,8,0,0,301,1,0
model90436.csv,245,49,7,0,0,301,1,0
model90437.csv,243,43,15,0,0,301,1,0
model90438.csv,239,49,13,0,0,301,1,0
model90439.csv,248,42,8,3,3,301,2,0
model90440.csv,248,39,8,6,6,301,2,0
model90441.csv,231,46,19,5,5,301,2,0
model90442.csv,236,45,17,3,3,301,2,0
model90443.csv,223,48,24,6,6,301,2,0
model90444.csv,226,42,20,13,13,301,2,0
model90445.csv,241,44,12,4,4,301,2,0
model90446.csv,245,45,9,2,2,301,2,0
model90447.csv,239,46,11,5,5,301,2,0
model90448.csv,243,44,9,5,5,301,2,0
model90449.csv,262,34,5,0,0,301,1,0
model90450.csv,249,42,10,0,0,301,1,0
model90451.csv,262,35,4,0,0,301,1,0
model90452.csv,249,43,9,0,0,301,1,0
model90453.csv,262,36,3,0,0,301,1,0
model90454.csv,249,44,8,0,0,301,1,0
model90455.csv,265,34,2,0,0,301,1,0
model90456.csv,252,42,6,1,1,301,2,0
model90457.csv,263,33,3,2,2,301,2,0
model90458.csv,250,41,6,4,4,301,2,0
model90459.csv,235,46,19,1,1,301,2,0
model90460.csv,234,48,18,1,1,301,2,0
model90461.csv,240,43,16,2,2,301,2,0
model90462.csv,240,46,14,1,1,301,2,0
model90463.csv,231,49,16,5,5,301,2,0
model90464.csv,228,48,14,11,11,301,2,0
model90465.csv,239,50,12,0,0,301,1,0
model90466.csv,240,50,11,0,0,301,1,0
model90467.csv,244,47,10,0,0,301,1,0
model90468.csv,246,48,7,0,0,301,1,0
model90469.csv,235,53,7,6,6,301,2,0
model90470.csv,249,44,8,0,0,301,1,0
model90471.csv,250,44,7,0,0,301,1,0
model90472.csv,241,48,12,0,0,301,1,0
model90473.csv,242,48,11,0,0,301,1,0
model90474.csv,252,41,8,0,0,301,1,0
model90475.csv,254,42,5,0,0,301,1,0
model90476.csv,245,45,11,0,0,301,1,0
model90477.csv,247,46,8,0,0,301,1,0
model90478.csv,244,48,6,3,3,301,2,0
model90479.csv,236,51,9,5,5,301,2,0
model90480.csv,230,49,22,0,0,301,1,0
model90481.csv,225,50,26,0,0,301,1,0
model90482.csv,236,47,18,0,0,301,1,0
model90483.csv,232,47,22,0,0,301,1,0
model90484.csv,223,54,15,9,9,301,2,0
model90485.csv,218,54,16,13,13,301,2,0
model90486.csv,290,11,0,0,0,301,1,0
model90487.csv,257,35,9,0,0,301,1,0
model90488.csv,270,27,4,0,0,301,1,0
model90489.csv,256,34,11,0,0,301,1,0
model90490.csv,250,36,15,0,0,301,1,0
model90491.csv,254,41,5,1,1,301,2,0
model90492.csv,261,34,5,1,1,301,2,0
model90493.csv,239,38,23,1,1,301,2,0
model90494.csv,229,41,25,6,6,301,2,0
model90495.csv,240,48,13,0,0,301,1,0
model90496.csv,234,52,15,0,0,301,1,0
model90497.csv,231,50,18,2,2,301,2,0
model90498.csv,254,31,15,1,1,301,2,0
model90499.csv,265,29,6,1,1,301,2,0
model90500.csv,264,32,5,0,0,301,1,0
model90501.csv,271,27,3,0,0,301,1,0
model90502.csv,268,30,3,0,0,301,1,0
model90503.csv,252,35,11,3,3,301,2,0
model90504.csv,255,37,9,0,0,301,1,0
model90505.csv,255,40,6,0,0,301,1,0
model90506.csv,245,50,6,0,0,301,1,0
model90507.csv,255,41,5,0,0,301,1,0
model90508.csv,244,47,10,0,0,301,1,0
model90509.csv,242,44,11,4,4,301,2,0
model90510.csv,249,45,7,0,0,301,1,0
model90511.csv,244,51,6,0,0,301,1,0
model90512.csv,243,44,14,0,0,301,1,0
model90513.csv,239,50,12,0,0,301,1,0
model90514.csv,237,52,9,3,3,301,2,0
model90515.csv,237,49,9,6,6,301,2,0
model90516.csv,231,51,14,5,5,301,2,0
model90517.csv,236,50,12,3,3,301,2,0
model90518.csv,239,39,19,4,4,301,2,0
model90519.csv,243,39,17,2,2,301,2,0
model90520.csv,237,40,19,5,5,301,2,0
model90521.csv,241,37,18,5,5,301,2,0
model90522.csv,263,34,4,0,0,301,1,0
model90523.csv,252,39,10,0,0,301,1,0
model90524.csv,265,33,3,0,0,301,1,0
model90525.csv,254,38,9,0,0,301,1,0
model90526.csv,263,36,2,0,0,301,1,0
model90527.csv,252,42,7,0,0,301,1,0
model90528.csv,261,36,4,0,0,301,1,0
model90529.csv,250,41,10,0,0,301,1,0
model90530.csv,257,34,7,3,3,301,2,0
model90531.csv,246,39,11,5,5,301,2,0
model90532.csv,232,56,13,0,0,301,1,0
model90533.csv,233,59,9,0,0,301,1,0
model90534.csv,225,61,12,3,3,301,2,0
model90535.csv,226,63,12,0,0,301,1,0
model90536.csv,239,54,7,1,1,301,2,0
model90537.csv,235,56,7,3,3,301,2,0
model90538.csv,242,44,11,4,4,301,2,0
model90539.csv,239,49,11,2,2,301,2,0
model90540.csv,239,52,9,1,1,301,2,0
model90541.csv,237,49,11,4,4,301,2,0
model90542.csv,234,54,11,2,2,301,2,0
model90543.csv,234,57,9,1,1,301,2,0
model90544.csv,246,47,7,1,1,301,2,0
model90545.csv,249,47,5,0,0,301,1,0
model90546.csv,243,52,6,0,0,301,1,0
model90547.csv,244,51,6,0,0,301,1,0
model90548.csv,242,52,6,1,1,301,2,0
model90549.csv,239,57,5,0,0,301,1,0
model90550.csv,240,56,5,0,0,301,1,0
model90551.csv,260,35,6,0,0,301,1,0
model90552.csv,263,36,2,0,0,301,1,0
model90553.csv,254,39,8,0,0,301,1,0
model90554.csv,257,40,4,0,0,301,1,0
model90555.csv,258,42,1,0,0,301,1,0
model90556.csv,252,44,5,0,0,301,1,0
model90557.csv,256,39,6,0,0,301,1,0
model90558.csv,259,41,1,0,0,301,1,0
model90559.csv,246,43,12,0,0,301,1,0
model90560.csv,249,44,8,0,0,301,1,0
model90561.csv,253,44,4,0,0,301,1,0
model90562.csv,254,45,2,0,0,301,1,0
model90563.csv,243,48,10,0,0,301,1,0
model90564.csv,244,48,9,0,0,301,1,0
model90565.csv,253,43,4,1,1,301,2,0
model90566.csv,243,48,6,4,4,301,2,0
model90567.csv,242,49,10,0,0,301,1,0
model90568.csv,240,50,11,0,0,301,1,0
model90569.csv,238,55,8,0,0,301,1,0
model90570.csv,236,54,11,0,0,301,1,0
model90571.csv,237,54,10,0,0,301,1,0
model90572.csv,234,51,16,0,0,301,1,0
model90573.csv,233,59,9,0,0,301,1,0
model90574.csv,230,55,16,0,0,301,1,0
model90575.csv,230,59,8,4,4,301,2,0
model90576.csv,227,56,9,9,9,301,2,0
model90577.csv,242,48,10,1,1,301,2,0
model90578.csv,240,53,7,1,1,301,2,0
model90579.csv,238,52,10,1,1,301,2,0
model90580.csv,235,56,9,1,1,301,2,0
model90581.csv,245,47,9,0,0,301,1,0
model90582.csv,243,51,7,0,0,301,1,0
model90583.csv,243,51,7,0,0,301,1,0
model90584.csv,242,51,8,0,0,301,1,0
model90585.csv,239,55,7,0,0,301,1,0
model90586.csv,239,55,7,0,0,301,1,0
model90587.csv,252,44,5,0,0,301,1,0
model90588.csv,242,44,15,0,0,301,1,0
model90589.csv,249,48,4,0,0,301,1,0
model90590.csv,248,50,3,0,0,301,1,0
model90591.csv,239,48,14,0,0,301,1,0
model90592.csv,238,49,13,1,1,301,2,0
model90593.csv,247,48,4,2,2,301,2,0
model90594.csv,245,47,6,3,3,301,2,0
model90595.csv,237,49,9,6,6,301,2,0
model90596.csv,235,48,11,7,7,301,2,0
model90597.csv,241,54,5,1,1,301,2,0
model90598.csv,243,55,3,0,0,301,1,0
model90599.csv,252,45,3,1,1,301,2,0
model90600.csv,248,49,3,1,1,301,2,0
model90601.csv,253,47,1,0,0,301,1,0
model90602.csv,246,52,3,0,0,301,1,0
model90603.csv,254,45,1,1,1,301,2,0
