,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model60238.csv,241,32,17,11,11,301,2,0
model60239.csv,255,28,15,3,3,301,2,0
model60240.csv,256,25,15,5,5,301,2,0
model60241.csv,260,30,8,3,3,301,2,0
model60242.csv,253,36,9,3,3,301,2,0
model60243.csv,266,25,6,4,4,301,2,0
model60244.csv,259,31,6,5,5,301,2,0
model60245.csv,262,26,5,8,8,301,2,0
model60246.csv,255,32,7,7,7,301,2,0
model60247.csv,262,26,5,8,8,301,2,0
model60248.csv,255,32,6,8,8,301,2,0
model60249.csv,269,17,14,1,1,301,2,0
model60250.csv,269,16,15,1,1,301,2,0
model60251.csv,267,19,14,1,1,301,2,0
model60252.csv,267,18,15,1,1,301,2,0
model60253.csv,270,16,14,1,1,301,2,0
model60254.csv,270,15,15,1,1,301,2,0
model60255.csv,262,23,15,1,1,301,2,0
model60256.csv,262,22,16,1,1,301,2,0
model60257.csv,270,16,14,1,1,301,2,0
model60258.csv,264,22,14,1,1,301,2,0
model60259.csv,263,20,16,2,2,301,2,0
model60260.csv,264,21,15,1,1,301,2,0
model60261.csv,268,17,15,1,1,301,2,0
model60262.csv,263,20,17,1,1,301,2,0
model60263.csv,266,19,15,1,1,301,2,0
model60264.csv,264,21,15,1,1,301,2,0
model60265.csv,265,19,16,1,1,301,2,0
model60266.csv,262,21,17,1,1,301,2,0
model60267.csv,263,21,16,1,1,301,2,0
model60268.csv,246,30,24,1,1,301,2,0
model60269.csv,252,28,20,1,1,301,2,0
model60270.csv,248,30,22,1,1,301,2,0
model60271.csv,252,29,19,1,1,301,2,0
model60272.csv,256,28,16,1,1,301,2,0
model60273.csv,259,24,17,1,1,301,2,0
model60274.csv,244,33,23,1,1,301,2,0
model60275.csv,248,31,21,1,1,301,2,0
model60276.csv,261,23,16,1,1,301,2,0
model60277.csv,253,29,18,1,1,301,2,0
model60278.csv,254,28,17,2,2,301,2,0
model60279.csv,255,29,16,1,1,301,2,0
model60280.csv,257,23,20,1,1,301,2,0
model60281.csv,252,27,21,1,1,301,2,0
model60282.csv,255,26,19,1,1,301,2,0
model60283.csv,253,28,19,1,1,301,2,0
model60284.csv,254,26,20,1,1,301,2,0
model60285.csv,251,28,21,1,1,301,2,0
model60286.csv,252,28,20,1,1,301,2,0
model60287.csv,266,29,3,3,3,301,2,0
model60288.csv,262,35,3,1,1,301,2,0
model60289.csv,269,28,2,2,2,301,2,0
model60290.csv,270,29,1,1,1,301,2,0
model60291.csv,274,25,1,1,1,301,2,0
model60292.csv,269,28,3,1,1,301,2,0
model60293.csv,272,27,1,1,1,301,2,0
model60294.csv,270,29,1,1,1,301,2,0
model60295.csv,271,27,2,1,1,301,2,0
model60296.csv,268,29,3,1,1,301,2,0
model60297.csv,269,29,2,1,1,301,2,0
model60298.csv,259,31,2,9,9,301,3,0
model60299.csv,266,31,2,2,2,301,2,0
model60300.csv,276,22,2,1,1,301,2,0
model60301.csv,271,25,4,1,1,301,2,0
model60302.csv,274,24,2,1,1,301,2,0
model60303.csv,272,26,2,1,1,301,2,0
model60304.csv,273,24,3,1,1,301,2,0
model60305.csv,270,26,4,1,1,301,2,0
model60306.csv,271,26,3,1,1,301,2,0
model60307.csv,238,27,17,19,19,301,3,0
model60308.csv,245,33,18,5,5,301,3,0
model60309.csv,257,26,16,2,2,301,2,0
model60310.csv,252,29,18,2,2,301,2,0
model60311.csv,255,28,16,2,2,301,2,0
model60312.csv,253,30,16,2,2,301,2,0
model60313.csv,254,28,17,2,2,301,2,0
model60314.csv,251,30,18,2,2,301,2,0
model60315.csv,252,30,17,2,2,301,2,0
model60316.csv,244,34,16,7,7,301,3,0
model60317.csv,256,27,14,4,4,301,2,0
model60318.csv,251,30,16,4,4,301,2,0
model60319.csv,254,29,14,4,4,301,2,0
model60320.csv,252,31,14,4,4,301,2,0
model60321.csv,253,29,15,4,4,301,2,0
model60322.csv,251,31,15,4,4,301,2,0
model60323.csv,260,33,7,1,1,301,2,0
model60324.csv,255,36,9,1,1,301,2,0
model60325.csv,258,36,6,1,1,301,2,0
model60326.csv,256,38,6,1,1,301,2,0
model60327.csv,244,41,13,3,3,301,2,0
model60328.csv,241,42,10,8,8,301,2,0
model60329.csv,258,37,5,1,1,301,2,0
model60330.csv,253,39,8,1,1,301,2,0
model60331.csv,256,39,5,1,1,301,2,0
model60332.csv,254,41,5,1,1,301,2,0
model60333.csv,255,39,6,1,1,301,2,0
model60334.csv,244,43,12,2,2,301,2,0
model60335.csv,241,44,10,6,6,301,2,0
model60336.csv,262,32,5,2,2,301,2,0
model60337.csv,259,35,5,2,2,301,2,0
model60338.csv,260,33,6,2,2,301,2,0
model60339.csv,252,41,6,2,2,301,2,0
model60340.csv,248,40,6,7,7,301,2,0
model60341.csv,254,33,10,4,4,301,2,0
model60342.csv,251,36,10,4,4,301,2,0
model60343.csv,252,35,10,4,4,301,2,0
model60344.csv,244,43,10,4,4,301,2,0
model60345.csv,270,26,4,1,1,301,2,0
model60346.csv,265,29,6,1,1,301,2,0
model60347.csv,268,28,4,1,1,301,2,0
model60348.csv,255,33,9,4,4,301,2,0
model60349.csv,249,27,8,17,17,301,2,0
model60350.csv,264,26,8,3,3,301,2,0
model60351.csv,259,29,10,3,3,301,2,0
model60352.csv,262,28,8,3,3,301,2,0
model60353.csv,249,33,15,4,4,301,2,0
model60354.csv,246,33,9,13,13,301,2,0
model60355.csv,241,37,11,12,12,301,2,0
model60356.csv,244,36,9,12,12,301,2,0
model60357.csv,230,42,14,15,15,301,2,0
model60358.csv,263,36,2,0,0,301,1,0
model60359.csv,258,39,4,0,0,301,1,0
model60360.csv,249,41,8,3,3,301,2,0
model60361.csv,268,32,1,0,0,301,1,0
model60362.csv,264,34,3,0,0,301,1,0
model60363.csv,257,37,5,2,2,301,2,0
model60364.csv,266,34,1,0,0,301,1,0
model60365.csv,261,37,3,0,0,301,1,0
model60366.csv,253,40,5,3,3,301,2,0
model60367.csv,257,39,5,0,0,301,1,0
model60368.csv,252,42,7,0,0,301,1,0
model60369.csv,245,45,9,2,2,301,2,0
model60370.csv,260,36,5,0,0,301,1,0
model60371.csv,255,38,8,0,0,301,1,0
model60372.csv,250,41,8,2,2,301,2,0
model60373.csv,265,33,3,0,0,301,1,0
model60374.csv,261,34,6,0,0,301,1,0
model60375.csv,257,37,5,2,2,301,2,0
model60376.csv,258,38,5,0,0,301,1,0
model60377.csv,253,40,8,0,0,301,1,0
model60378.csv,248,43,8,2,2,301,2,0
model60379.csv,255,36,10,0,0,301,1,0
model60380.csv,238,46,9,8,8,301,2,0
model60381.csv,266,27,8,0,0,301,1,0
model60382.csv,253,35,9,4,4,301,2,0
model60383.csv,258,31,12,0,0,301,1,0
model60384.csv,245,39,13,4,4,301,2,0
model60385.csv,263,30,8,0,0,301,1,0
model60386.csv,248,40,9,4,4,301,2,0
model60387.csv,262,27,12,0,0,301,1,0
model60388.csv,249,35,13,4,4,301,2,0
model60389.csv,253,33,15,0,0,301,1,0
model60390.csv,240,42,15,4,4,301,2,0
model60391.csv,246,36,19,0,0,301,1,0
model60392.csv,236,42,19,4,4,301,2,0
model60393.csv,252,35,13,1,1,301,2,0
model60394.csv,235,45,12,9,9,301,2,0
model60395.csv,264,29,8,0,0,301,1,0
model60396.csv,251,37,9,4,4,301,2,0
model60397.csv,255,33,13,0,0,301,1,0
model60398.csv,242,41,14,4,4,301,2,0
model60399.csv,253,33,15,0,0,301,1,0
model60400.csv,238,42,17,4,4,301,2,0
model60401.csv,248,34,19,0,0,301,1,0
model60402.csv,236,41,20,4,4,301,2,0
model60403.csv,262,36,3,0,0,301,1,0
model60404.csv,238,40,10,13,13,301,2,0
model60405.csv,256,41,4,0,0,301,1,0
model60406.csv,233,43,20,5,5,301,2,0
model60407.csv,269,30,2,0,0,301,1,0
model60408.csv,250,33,9,9,9,301,2,0
model60409.csv,262,36,3,0,0,301,1,0
model60410.csv,244,39,13,5,5,301,2,0
model60411.csv,266,32,3,0,0,301,1,0
model60412.csv,248,35,10,8,8,301,2,0
model60413.csv,258,36,7,0,0,301,1,0
model60414.csv,241,39,16,5,5,301,2,0
model60415.csv,265,34,2,0,0,301,1,0
model60416.csv,243,39,8,11,11,301,2,0
model60417.csv,259,41,1,0,0,301,1,0
model60418.csv,238,44,14,5,5,301,2,0
model60419.csv,268,30,3,0,0,301,1,0
model60420.csv,250,33,10,8,8,301,2,0
model60421.csv,261,35,5,0,0,301,1,0
model60422.csv,244,36,16,5,5,301,2,0
model60423.csv,264,32,5,0,0,301,1,0
model60424.csv,244,36,12,9,9,301,2,0
model60425.csv,256,39,6,0,0,301,1,0
model60426.csv,237,43,16,5,5,301,2,0
model60427.csv,264,32,5,0,0,301,1,0
model60428.csv,248,34,11,8,8,301,2,0
model60429.csv,256,37,8,0,0,301,1,0
model60430.csv,241,39,16,5,5,301,2,0
model60431.csv,259,32,9,1,1,301,2,0
model60432.csv,235,35,15,16,16,301,2,0
model60433.csv,255,37,9,0,0,301,1,0
model60434.csv,232,37,27,5,5,301,2,0
model60435.csv,267,29,5,0,0,301,1,0
model60436.csv,248,32,12,9,9,301,2,0
model60437.csv,261,34,6,0,0,301,1,0
model60438.csv,243,37,16,5,5,301,2,0
model60439.csv,263,31,7,0,0,301,1,0
model60440.csv,245,33,15,8,8,301,2,0
model60441.csv,257,34,10,0,0,301,1,0
model60442.csv,240,36,20,5,5,301,2,0
model60443.csv,260,36,5,0,0,301,1,0
model60444.csv,238,40,11,12,12,301,2,0
model60445.csv,255,40,6,0,0,301,1,0
model60446.csv,234,44,18,5,5,301,2,0
model60447.csv,263,32,6,0,0,301,1,0
model60448.csv,245,34,14,8,8,301,2,0
model60449.csv,257,35,9,0,0,301,1,0
model60450.csv,240,37,19,5,5,301,2,0
model60451.csv,267,31,1,2,2,301,2,0
model60452.csv,248,33,2,18,18,301,3,0
model60453.csv,268,30,1,2,2,301,2,0
model60454.csv,251,31,11,8,8,301,3,0
model60455.csv,261,32,5,3,3,301,2,0
model60456.csv,242,36,3,20,20,301,3,0
model60457.csv,262,31,5,3,3,301,2,0
model60458.csv,245,34,13,9,9,301,3,0
model60459.csv,270,31,0,0,0,301,1,0
model60460.csv,253,34,2,12,12,301,2,0
model60461.csv,266,33,2,0,0,301,1,0
model60462.csv,250,36,9,6,6,301,2,0
model60463.csv,273,26,2,0,0,301,1,0
model60464.csv,257,27,5,12,12,301,2,0
model60465.csv,272,27,2,0,0,301,1,0
model60466.csv,257,28,10,6,6,301,2,0
model60467.csv,266,28,7,0,0,301,1,0
model60468.csv,250,31,8,12,12,301,2,0
model60469.csv,265,29,7,0,0,301,1,0
model60470.csv,250,32,13,6,6,301,2,0
model60471.csv,297,3,1,0,0,301,1,0
model60472.csv,275,18,8,0,0,301,1,0
model60473.csv,279,17,4,1,1,301,2,0
model60474.csv,270,24,6,1,1,301,2,0
model60475.csv,277,16,7,1,1,301,2,0
model60476.csv,271,19,10,1,1,301,2,0
model60477.csv,264,24,12,1,1,301,2,0
model60478.csv,256,31,11,3,3,301,2,0
model60479.csv,263,26,9,3,3,301,2,0
model60480.csv,263,24,11,3,3,301,2,0
model60481.csv,258,28,12,3,3,301,2,0
model60482.csv,269,18,11,3,3,301,2,0
model60483.csv,263,22,13,3,3,301,2,0
model60484.csv,262,24,12,3,3,301,2,0
model60485.csv,257,27,14,3,3,301,2,0
model60486.csv,262,29,9,1,1,301,2,0
model60487.csv,258,33,8,2,2,301,2,0
model60488.csv,272,22,6,1,1,301,2,0
model60489.csv,268,26,5,2,2,301,2,0
model60490.csv,266,24,9,2,2,301,2,0
model60491.csv,262,28,9,2,2,301,2,0
model60492.csv,265,24,10,2,2,301,2,0
model60493.csv,261,28,10,2,2,301,2,0
model60494.csv,282,15,4,0,0,301,1,0
model60495.csv,283,14,4,0,0,301,1,0
model60496.csv,280,17,4,0,0,301,1,0
model60497.csv,281,16,4,0,0,301,1,0
model60498.csv,281,16,4,0,0,301,1,0
model60499.csv,282,15,4,0,0,301,1,0
model60500.csv,276,20,5,0,0,301,1,0
model60501.csv,277,19,5,0,0,301,1,0
model60502.csv,280,17,4,0,0,301,1,0
model60503.csv,279,18,4,0,0,301,1,0
model60504.csv,282,15,4,0,0,301,1,0
model60505.csv,282,15,4,0,0,301,1,0
model60506.csv,279,18,4,0,0,301,1,0
model60507.csv,278,18,5,0,0,301,1,0
model60508.csv,277,20,4,0,0,301,1,0
model60509.csv,282,15,4,0,0,301,1,0
model60510.csv,277,18,6,0,0,301,1,0
model60511.csv,280,17,4,0,0,301,1,0
model60512.csv,279,18,4,0,0,301,1,0
model60513.csv,278,19,4,0,0,301,1,0
model60514.csv,278,18,5,0,0,301,1,0
model60515.csv,276,19,6,0,0,301,1,0
model60516.csv,276,20,5,0,0,301,1,0
model60517.csv,265,26,10,0,0,301,1,0
model60518.csv,272,24,5,0,0,301,1,0
model60519.csv,267,26,8,0,0,301,1,0
model60520.csv,273,23,5,0,0,301,1,0
model60521.csv,273,26,2,0,0,301,1,0
model60522.csv,277,22,2,0,0,301,1,0
model60523.csv,264,28,9,0,0,301,1,0
model60524.csv,269,26,6,0,0,301,1,0
model60525.csv,275,22,4,0,0,301,1,0
model60526.csv,274,23,4,0,0,301,1,0
model60527.csv,279,20,2,0,0,301,1,0
model60528.csv,279,20,2,0,0,301,1,0
model60529.csv,274,23,4,0,0,301,1,0
model60530.csv,273,23,5,0,0,301,1,0
model60531.csv,274,26,1,0,0,301,1,0
model60532.csv,277,20,4,0,0,301,1,0
model60533.csv,272,23,6,0,0,301,1,0
model60534.csv,275,22,4,0,0,301,1,0
model60535.csv,274,23,4,0,0,301,1,0
model60536.csv,273,24,4,0,0,301,1,0
model60537.csv,273,23,5,0,0,301,1,0
model60538.csv,271,24,6,0,0,301,1,0
model60539.csv,271,25,5,0,0,301,1,0
model60540.csv,261,30,8,2,2,301,2,0
model60541.csv,265,29,7,0,0,301,1,0
model60542.csv,268,24,7,2,2,301,2,0
model60543.csv,272,24,5,0,0,301,1,0
model60544.csv,263,31,7,0,0,301,1,0
model60545.csv,265,29,7,0,0,301,1,0
model60546.csv,274,26,1,0,0,301,1,0
model60547.csv,275,21,5,0,0,301,1,0
model60548.csv,270,24,7,0,0,301,1,0
model60549.csv,273,23,5,0,0,301,1,0
model60550.csv,273,23,5,0,0,301,1,0
model60551.csv,271,26,4,0,0,301,1,0
model60552.csv,272,24,5,0,0,301,1,0
model60553.csv,269,25,7,0,0,301,1,0
model60554.csv,270,25,6,0,0,301,1,0
model60555.csv,257,36,8,0,0,301,1,0
model60556.csv,264,31,6,0,0,301,1,0
model60557.csv,257,36,8,0,0,301,1,0
model60558.csv,267,33,1,0,0,301,1,0
model60559.csv,267,28,6,0,0,301,1,0
model60560.csv,262,31,8,0,0,301,1,0
model60561.csv,265,30,6,0,0,301,1,0
model60562.csv,265,30,6,0,0,301,1,0
model60563.csv,265,31,5,0,0,301,1,0
model60564.csv,262,32,7,0,0,301,1,0
model60565.csv,264,32,5,0,0,301,1,0
model60566.csv,269,29,3,0,0,301,1,0
model60567.csv,274,24,3,0,0,301,1,0
model60568.csv,269,27,5,0,0,301,1,0
model60569.csv,272,26,3,0,0,301,1,0
model60570.csv,271,27,3,0,0,301,1,0
model60571.csv,270,28,3,0,0,301,1,0
model60572.csv,270,27,4,0,0,301,1,0
model60573.csv,268,28,5,0,0,301,1,0
model60574.csv,268,29,4,0,0,301,1,0
model60575.csv,261,32,8,0,0,301,1,0
model60576.csv,266,29,6,0,0,301,1,0
model60577.csv,271,24,6,0,0,301,1,0
model60578.csv,266,27,8,0,0,301,1,0
model60579.csv,269,26,6,0,0,301,1,0
model60580.csv,268,27,6,0,0,301,1,0
model60581.csv,267,27,7,0,0,301,1,0
model60582.csv,265,29,7,0,0,301,1,0
model60583.csv,263,35,2,1,1,301,2,0
model60584.csv,274,25,2,0,0,301,1,0
model60585.csv,269,28,4,0,0,301,1,0
model60586.csv,272,27,2,0,0,301,1,0
model60587.csv,270,29,2,0,0,301,1,0
model60588.csv,270,28,3,0,0,301,1,0
model60589.csv,268,29,4,0,0,301,1,0
model60590.csv,268,30,3,0,0,301,1,0
model60591.csv,261,36,3,1,1,301,2,0
model60592.csv,272,26,3,0,0,301,1,0
model60593.csv,267,29,5,0,0,301,1,0
model60594.csv,270,28,3,0,0,301,1,0
model60595.csv,269,29,3,0,0,301,1,0
model60596.csv,268,30,3,0,0,301,1,0
model60597.csv,268,29,4,0,0,301,1,0
model60598.csv,266,31,4,0,0,301,1,0
model60599.csv,265,25,11,0,0,301,1,0
model60600.csv,260,26,15,0,0,301,1,0
model60601.csv,264,29,8,0,0,301,1,0
model60602.csv,261,30,10,0,0,301,1,0
model60603.csv,249,31,19,2,2,301,2,0
