,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model120044.csv,237,46,17,1,1,301,2,0
model120045.csv,230,49,22,0,0,301,1,0
model120046.csv,234,49,18,0,0,301,1,0
model120047.csv,226,51,24,0,0,301,1,0
model120048.csv,230,50,20,1,1,301,2,0
model120049.csv,238,45,18,0,0,301,1,0
model120050.csv,242,45,14,0,0,301,1,0
model120051.csv,235,47,19,0,0,301,1,0
model120052.csv,239,46,15,1,1,301,2,0
model120053.csv,232,49,20,0,0,301,1,0
model120054.csv,236,49,16,0,0,301,1,0
model120055.csv,228,50,23,0,0,301,1,0
model120056.csv,232,49,19,1,1,301,2,0
model120057.csv,227,49,25,0,0,301,1,0
model120058.csv,231,48,21,1,1,301,2,0
model120059.csv,220,53,28,0,0,301,1,0
model120060.csv,224,52,24,1,1,301,2,0
model120061.csv,248,43,9,1,1,301,2,0
model120062.csv,250,45,6,0,0,301,1,0
model120063.csv,245,46,9,1,1,301,2,0
model120064.csv,247,48,6,0,0,301,1,0
model120065.csv,243,46,11,1,1,301,2,0
model120066.csv,240,49,11,1,1,301,2,0
model120067.csv,250,42,8,1,1,301,2,0
model120068.csv,252,43,6,0,0,301,1,0
model120069.csv,247,45,8,1,1,301,2,0
model120070.csv,249,46,6,0,0,301,1,0
model120071.csv,245,46,9,1,1,301,2,0
model120072.csv,247,47,7,0,0,301,1,0
model120073.csv,242,49,9,1,1,301,2,0
model120074.csv,244,50,7,0,0,301,1,0
model120075.csv,241,50,10,0,0,301,1,0
model120076.csv,236,53,12,0,0,301,1,0
model120077.csv,244,51,6,0,0,301,1,0
model120078.csv,241,54,6,0,0,301,1,0
model120079.csv,238,55,8,0,0,301,1,0
model120080.csv,234,59,8,0,0,301,1,0
model120081.csv,246,52,3,0,0,301,1,0
model120082.csv,243,56,2,0,0,301,1,0
model120083.csv,243,55,3,0,0,301,1,0
model120084.csv,240,58,3,0,0,301,1,0
model120085.csv,236,61,4,0,0,301,1,0
model120086.csv,236,60,5,0,0,301,1,0
model120087.csv,235,60,6,0,0,301,1,0
model120088.csv,234,57,9,1,1,301,2,0
model120089.csv,228,65,8,0,0,301,1,0
model120090.csv,227,62,11,1,1,301,2,0
model120091.csv,257,38,6,0,0,301,1,0
model120092.csv,259,38,4,0,0,301,1,0
model120093.csv,254,42,5,0,0,301,1,0
model120094.csv,256,42,3,0,0,301,1,0
model120095.csv,250,43,8,0,0,301,1,0
model120096.csv,252,43,6,0,0,301,1,0
model120097.csv,247,46,8,0,0,301,1,0
model120098.csv,249,46,6,0,0,301,1,0
model120099.csv,260,38,3,0,0,301,1,0
model120100.csv,257,42,2,0,0,301,1,0
model120101.csv,252,45,4,0,0,301,1,0
model120102.csv,253,45,3,0,0,301,1,0
model120103.csv,249,48,4,0,0,301,1,0
model120104.csv,250,48,3,0,0,301,1,0
model120105.csv,250,48,3,0,0,301,1,0
model120106.csv,243,52,6,0,0,301,1,0
model120107.csv,251,44,6,0,0,301,1,0
model120108.csv,251,41,8,1,1,301,2,0
model120109.csv,248,48,5,0,0,301,1,0
model120110.csv,248,45,7,1,1,301,2,0
model120111.csv,243,50,8,0,0,301,1,0
model120112.csv,243,47,10,1,1,301,2,0
model120113.csv,240,53,8,0,0,301,1,0
model120114.csv,240,50,10,1,1,301,2,0
model120115.csv,253,44,4,0,0,301,1,0
model120116.csv,250,49,2,0,0,301,1,0
model120117.csv,245,52,4,0,0,301,1,0
model120118.csv,245,52,4,0,0,301,1,0
model120119.csv,242,55,4,0,0,301,1,0
model120120.csv,242,55,4,0,0,301,1,0
model120121.csv,250,49,2,0,0,301,1,0
model120122.csv,242,57,2,0,0,301,1,0
model120123.csv,236,55,10,0,0,301,1,0
model120124.csv,232,58,11,0,0,301,1,0
model120125.csv,238,58,5,0,0,301,1,0
model120126.csv,234,60,7,0,0,301,1,0
model120127.csv,235,61,5,0,0,301,1,0
model120128.csv,227,59,14,1,1,301,2,0
model120129.csv,246,49,6,0,0,301,1,0
model120130.csv,246,51,4,0,0,301,1,0
model120131.csv,241,53,7,0,0,301,1,0
model120132.csv,241,55,5,0,0,301,1,0
model120133.csv,248,50,3,0,0,301,1,0
model120134.csv,242,53,6,0,0,301,1,0
model120135.csv,247,52,2,0,0,301,1,0
model120136.csv,240,57,4,0,0,301,1,0
model120137.csv,250,47,4,0,0,301,1,0
model120138.csv,251,46,4,0,0,301,1,0
model120139.csv,243,51,7,0,0,301,1,0
model120140.csv,241,48,12,0,0,301,1,0
model120141.csv,251,47,3,0,0,301,1,0
model120142.csv,252,46,3,0,0,301,1,0
model120143.csv,244,51,6,0,0,301,1,0
model120144.csv,242,49,10,0,0,301,1,0
model120145.csv,241,48,12,0,0,301,1,0
model120146.csv,243,46,12,0,0,301,1,0
model120147.csv,233,51,15,2,2,301,2,0
model120148.csv,231,46,18,6,6,301,2,0
model120149.csv,252,45,4,0,0,301,1,0
model120150.csv,247,50,4,0,0,301,1,0
model120151.csv,252,46,3,0,0,301,1,0
model120152.csv,247,51,3,0,0,301,1,0
model120153.csv,240,48,13,0,0,301,1,0
model120154.csv,234,52,15,0,0,301,1,0
model120155.csv,219,60,20,2,2,301,2,0
model120156.csv,221,59,19,2,2,301,2,0
model120157.csv,205,65,27,4,4,301,2,0
model120158.csv,201,61,29,10,10,301,2,0
model120159.csv,223,58,19,1,1,301,2,0
model120160.csv,215,64,21,1,1,301,2,0
model120161.csv,211,59,31,0,0,301,1,0
model120162.csv,216,58,26,1,1,301,2,0
model120163.csv,216,57,28,0,0,301,1,0
model120164.csv,221,56,23,1,1,301,2,0
model120165.csv,204,60,34,3,3,301,2,0
model120166.csv,209,59,32,1,1,301,2,0
model120167.csv,206,61,34,0,0,301,1,0
model120168.csv,211,60,29,1,1,301,2,0
model120169.csv,211,60,30,0,0,301,1,0
model120170.csv,216,59,25,1,1,301,2,0
model120171.csv,198,63,37,3,3,301,2,0
model120172.csv,203,62,35,1,1,301,2,0
model120173.csv,228,60,13,0,0,301,1,0
model120174.csv,222,63,16,0,0,301,1,0
model120175.csv,223,63,15,0,0,301,1,0
model120176.csv,223,62,16,0,0,301,1,0
model120177.csv,227,63,11,0,0,301,1,0
model120178.csv,227,63,11,0,0,301,1,0
model120179.csv,215,67,19,0,0,301,1,0
model120180.csv,215,66,19,1,1,301,2,0
model120181.csv,218,65,18,0,0,301,1,0
model120182.csv,217,63,20,1,1,301,2,0
model120183.csv,222,64,15,0,0,301,1,0
model120184.csv,221,62,17,1,1,301,2,0
model120185.csv,209,67,25,0,0,301,1,0
model120186.csv,208,65,26,2,2,301,2,0
model120187.csv,243,50,8,0,0,301,1,0
model120188.csv,244,52,5,0,0,301,1,0
model120189.csv,237,54,10,0,0,301,1,0
model120190.csv,238,57,6,0,0,301,1,0
model120191.csv,229,62,10,0,0,301,1,0
model120192.csv,228,63,10,0,0,301,1,0
model120193.csv,230,64,7,0,0,301,1,0
model120194.csv,218,69,14,0,0,301,1,0
model120195.csv,220,69,12,0,0,301,1,0
model120196.csv,223,59,18,1,1,301,2,0
model120197.csv,224,61,15,1,1,301,2,0
model120198.csv,213,63,23,2,2,301,2,0
model120199.csv,237,51,13,0,0,301,1,0
model120200.csv,240,51,10,0,0,301,1,0
model120201.csv,231,56,14,0,0,301,1,0
model120202.csv,227,56,17,1,1,301,2,0
model120203.csv,231,56,14,0,0,301,1,0
model120204.csv,234,57,10,0,0,301,1,0
model120205.csv,224,59,18,0,0,301,1,0
model120206.csv,219,58,22,2,2,301,2,0
model120207.csv,223,58,20,0,0,301,1,0
model120208.csv,226,58,17,0,0,301,1,0
model120209.csv,214,64,23,0,0,301,1,0
model120210.csv,209,64,25,3,3,301,2,0
model120211.csv,217,60,24,0,0,301,1,0
model120212.csv,220,62,19,0,0,301,1,0
model120213.csv,207,66,28,0,0,301,1,0
model120214.csv,201,65,32,3,3,301,2,0
model120215.csv,211,62,28,0,0,301,1,0
model120216.csv,216,61,23,1,1,301,2,0
model120217.csv,207,67,27,0,0,301,1,0
model120218.csv,212,66,22,1,1,301,2,0
model120219.csv,216,58,27,0,0,301,1,0
model120220.csv,221,57,22,1,1,301,2,0
model120221.csv,211,63,27,0,0,301,1,0
model120222.csv,216,62,22,1,1,301,2,0
model120223.csv,208,62,31,0,0,301,1,0
model120224.csv,213,61,26,1,1,301,2,0
model120225.csv,204,67,30,0,0,301,1,0
model120226.csv,209,66,25,1,1,301,2,0
model120227.csv,224,60,16,1,1,301,2,0
model120228.csv,228,61,12,0,0,301,1,0
model120229.csv,233,57,11,0,0,301,1,0
model120230.csv,224,63,14,0,0,301,1,0
model120231.csv,223,65,13,0,0,301,1,0
model120232.csv,223,63,14,1,1,301,2,0
model120233.csv,218,70,13,0,0,301,1,0
model120234.csv,227,64,10,0,0,301,1,0
model120235.csv,227,63,11,0,0,301,1,0
model120236.csv,222,70,9,0,0,301,1,0
model120237.csv,222,69,10,0,0,301,1,0
model120238.csv,220,68,13,0,0,301,1,0
model120239.csv,219,66,15,1,1,301,2,0
model120240.csv,215,73,13,0,0,301,1,0
model120241.csv,214,71,15,1,1,301,2,0
model120242.csv,238,51,12,0,0,301,1,0
model120243.csv,241,50,10,0,0,301,1,0
model120244.csv,233,58,10,0,0,301,1,0
model120245.csv,236,57,8,0,0,301,1,0
model120246.csv,244,49,8,0,0,301,1,0
model120247.csv,239,57,5,0,0,301,1,0
model120248.csv,237,54,10,0,0,301,1,0
model120249.csv,232,61,8,0,0,301,1,0
model120250.csv,223,63,15,0,0,301,1,0
model120251.csv,226,60,14,1,1,301,2,0
model120252.csv,215,72,14,0,0,301,1,0
model120253.csv,218,69,13,1,1,301,2,0
model120254.csv,229,62,10,0,0,301,1,0
model120255.csv,219,71,11,0,0,301,1,0
model120256.csv,221,71,9,0,0,301,1,0
model120257.csv,222,61,17,1,1,301,2,0
model120258.csv,214,70,16,1,1,301,2,0
model120259.csv,236,54,10,1,1,301,2,0
model120260.csv,238,56,7,0,0,301,1,0
model120261.csv,235,58,7,1,1,301,2,0
model120262.csv,237,60,4,0,0,301,1,0
model120263.csv,243,52,6,0,0,301,1,0
model120264.csv,239,56,6,0,0,301,1,0
model120265.csv,234,58,9,0,0,301,1,0
model120266.csv,231,61,9,0,0,301,1,0
model120267.csv,231,60,10,0,0,301,1,0
model120268.csv,230,59,11,1,1,301,2,0
model120269.csv,227,66,8,0,0,301,1,0
model120270.csv,226,65,9,1,1,301,2,0
model120271.csv,236,58,7,0,0,301,1,0
model120272.csv,229,65,7,0,0,301,1,0
model120273.csv,234,60,7,0,0,301,1,0
model120274.csv,228,67,6,0,0,301,1,0
model120275.csv,222,63,15,1,1,301,2,0
model120276.csv,224,64,12,1,1,301,2,0
model120277.csv,218,69,13,1,1,301,2,0
model120278.csv,220,70,10,1,1,301,2,0
model120279.csv,229,63,9,0,0,301,1,0
model120280.csv,222,67,11,1,1,301,2,0
model120281.csv,220,65,15,1,1,301,2,0
model120282.csv,214,70,16,1,1,301,2,0
model120283.csv,241,50,10,0,0,301,1,0
model120284.csv,244,50,7,0,0,301,1,0
model120285.csv,244,49,8,0,0,301,1,0
model120286.csv,235,54,12,0,0,301,1,0
model120287.csv,232,55,14,0,0,301,1,0
model120288.csv,235,54,12,0,0,301,1,0
model120289.csv,238,55,8,0,0,301,1,0
model120290.csv,228,58,15,0,0,301,1,0
model120291.csv,224,58,18,1,1,301,2,0
model120292.csv,234,58,9,0,0,301,1,0
model120293.csv,236,59,6,0,0,301,1,0
model120294.csv,236,56,9,0,0,301,1,0
model120295.csv,225,65,11,0,0,301,1,0
model120296.csv,222,64,15,0,0,301,1,0
model120297.csv,236,58,7,0,0,301,1,0
model120298.csv,238,59,4,0,0,301,1,0
model120299.csv,227,65,9,0,0,301,1,0
model120300.csv,224,64,13,0,0,301,1,0
model120301.csv,227,59,15,0,0,301,1,0
model120302.csv,230,60,11,0,0,301,1,0
model120303.csv,230,58,13,0,0,301,1,0
model120304.csv,218,65,18,0,0,301,1,0
model120305.csv,215,65,20,1,1,301,2,0
model120306.csv,221,63,17,0,0,301,1,0
model120307.csv,224,65,12,0,0,301,1,0
model120308.csv,211,70,20,0,0,301,1,0
model120309.csv,207,69,24,1,1,301,2,0
model120310.csv,246,48,7,0,0,301,1,0
model120311.csv,244,53,4,0,0,301,1,0
model120312.csv,242,51,7,1,1,301,2,0
model120313.csv,246,47,8,0,0,301,1,0
model120314.csv,244,52,5,0,0,301,1,0
model120315.csv,242,53,6,0,0,301,1,0
model120316.csv,239,52,10,0,0,301,1,0
model120317.csv,237,57,7,0,0,301,1,0
model120318.csv,239,55,7,0,0,301,1,0
model120319.csv,234,63,4,0,0,301,1,0
model120320.csv,232,61,8,0,0,301,1,0
model120321.csv,239,54,8,0,0,301,1,0
model120322.csv,234,62,5,0,0,301,1,0
model120323.csv,232,61,8,0,0,301,1,0
model120324.csv,240,55,6,0,0,301,1,0
model120325.csv,235,63,3,0,0,301,1,0
model120326.csv,232,59,10,0,0,301,1,0
model120327.csv,227,67,7,0,0,301,1,0
model120328.csv,225,65,11,0,0,301,1,0
model120329.csv,232,58,11,0,0,301,1,0
model120330.csv,227,65,9,0,0,301,1,0
model120331.csv,225,65,11,0,0,301,1,0
model120332.csv,225,62,14,0,0,301,1,0
model120333.csv,220,70,11,0,0,301,1,0
model120334.csv,238,52,11,0,0,301,1,0
model120335.csv,242,51,8,0,0,301,1,0
model120336.csv,242,51,8,0,0,301,1,0
model120337.csv,244,50,7,0,0,301,1,0
model120338.csv,235,53,13,0,0,301,1,0
model120339.csv,231,57,13,0,0,301,1,0
model120340.csv,235,56,10,0,0,301,1,0
model120341.csv,235,57,9,0,0,301,1,0
model120342.csv,237,57,7,0,0,301,1,0
model120343.csv,226,58,17,0,0,301,1,0
model120344.csv,226,57,17,1,1,301,2,0
model120345.csv,232,59,10,0,0,301,1,0
model120346.csv,236,58,7,0,0,301,1,0
model120347.csv,235,59,7,0,0,301,1,0
model120348.csv,237,56,8,0,0,301,1,0
model120349.csv,228,59,14,0,0,301,1,0
model120350.csv,232,59,10,0,0,301,1,0
model120351.csv,236,58,7,0,0,301,1,0
model120352.csv,235,59,7,0,0,301,1,0
model120353.csv,237,58,6,0,0,301,1,0
model120354.csv,227,62,12,0,0,301,1,0
model120355.csv,227,61,13,0,0,301,1,0
model120356.csv,222,64,15,0,0,301,1,0
model120357.csv,226,62,13,0,0,301,1,0
model120358.csv,226,62,13,0,0,301,1,0
model120359.csv,228,58,14,1,1,301,2,0
model120360.csv,216,64,19,2,2,301,2,0
model120361.csv,216,61,18,6,6,301,2,0
model120362.csv,224,61,16,0,0,301,1,0
model120363.csv,228,60,13,0,0,301,1,0
model120364.csv,228,61,12,0,0,301,1,0
model120365.csv,230,59,12,0,0,301,1,0
model120366.csv,220,62,19,0,0,301,1,0
model120367.csv,217,62,22,0,0,301,1,0
model120368.csv,221,61,19,0,0,301,1,0
model120369.csv,221,63,17,0,0,301,1,0
model120370.csv,223,61,17,0,0,301,1,0
model120371.csv,211,64,26,0,0,301,1,0
model120372.csv,211,62,27,1,1,301,2,0
model120373.csv,237,53,11,0,0,301,1,0
model120374.csv,241,53,7,0,0,301,1,0
model120375.csv,236,57,8,0,0,301,1,0
model120376.csv,237,57,7,0,0,301,1,0
model120377.csv,243,48,10,0,0,301,1,0
model120378.csv,246,49,6,0,0,301,1,0
model120379.csv,241,53,7,0,0,301,1,0
model120380.csv,242,53,6,0,0,301,1,0
model120381.csv,233,56,12,0,0,301,1,0
model120382.csv,237,55,9,0,0,301,1,0
model120383.csv,232,60,9,0,0,301,1,0
model120384.csv,233,59,9,0,0,301,1,0
model120385.csv,230,57,14,0,0,301,1,0
model120386.csv,234,57,10,0,0,301,1,0
model120387.csv,228,62,11,0,0,301,1,0
model120388.csv,229,61,11,0,0,301,1,0
model120389.csv,237,55,9,0,0,301,1,0
model120390.csv,240,56,5,0,0,301,1,0
model120391.csv,234,61,6,0,0,301,1,0
model120392.csv,235,59,7,0,0,301,1,0
model120393.csv,234,58,9,0,0,301,1,0
model120394.csv,238,57,6,0,0,301,1,0
model120395.csv,232,63,6,0,0,301,1,0
model120396.csv,233,62,6,0,0,301,1,0
model120397.csv,224,62,15,0,0,301,1,0
model120398.csv,228,60,13,0,0,301,1,0
model120399.csv,222,64,15,0,0,301,1,0
model120400.csv,223,61,17,0,0,301,1,0
model120401.csv,223,61,17,0,0,301,1,0
model120402.csv,227,60,14,0,0,301,1,0
model120403.csv,221,66,14,0,0,301,1,0
model120404.csv,222,64,15,0,0,301,1,0
model120405.csv,229,60,12,0,0,301,1,0
model120406.csv,232,61,8,0,0,301,1,0
model120407.csv,226,64,11,0,0,301,1,0
model120408.csv,227,63,11,0,0,301,1,0
model120409.csv,219,63,19,0,0,301,1,0
model120410.csv,223,62,16,0,0,301,1,0
model120411.csv,217,68,16,0,0,301,1,0
model120412.csv,218,66,17,0,0,301,1,0
model120413.csv,232,48,19,2,2,301,2,0
model120414.csv,234,49,18,0,0,301,1,0
model120415.csv,234,46,18,3,3,301,2,0
model120416.csv,236,47,18,0,0,301,1,0
model120417.csv,221,49,28,3,3,301,2,0
model120418.csv,224,50,27,0,0,301,1,0
model120419.csv,224,51,24,2,2,301,2,0
model120420.csv,226,52,23,0,0,301,1,0
model120421.csv,226,50,23,2,2,301,2,0
model120422.csv,228,51,22,0,0,301,1,0
model120423.csv,211,52,34,4,4,301,2,0
model120424.csv,214,53,34,0,0,301,1,0
model120425.csv,223,55,21,2,2,301,2,0
model120426.csv,225,56,20,0,0,301,1,0
model120427.csv,224,53,21,3,3,301,2,0
model120428.csv,226,54,21,0,0,301,1,0
model120429.csv,210,57,31,3,3,301,2,0
model120430.csv,213,58,30,0,0,301,1,0
model120431.csv,225,53,22,1,1,301,2,0
model120432.csv,227,54,20,0,0,301,1,0
model120433.csv,226,52,20,3,3,301,2,0
model120434.csv,228,53,20,0,0,301,1,0
model120435.csv,213,56,29,3,3,301,2,0
model120436.csv,215,57,29,0,0,301,1,0
model120437.csv,210,62,24,5,5,301,2,0
model120438.csv,211,64,26,0,0,301,1,0
model120439.csv,212,57,26,6,6,301,2,0
model120440.csv,213,59,29,0,0,301,1,0
model120441.csv,194,64,32,11,11,301,2,0
model120442.csv,197,64,37,3,3,301,2,0
model120443.csv,213,58,28,2,2,301,2,0
model120444.csv,214,59,28,0,0,301,1,0
model120445.csv,215,57,26,3,3,301,2,0
model120446.csv,216,59,26,0,0,301,1,0
model120447.csv,200,61,35,5,5,301,2,0
model120448.csv,202,62,37,0,0,301,1,0
model120449.csv,203,61,34,3,3,301,2,0
model120450.csv,204,62,35,0,0,301,1,0
model120451.csv,205,59,33,4,4,301,2,0
model120452.csv,206,61,34,0,0,301,1,0
model120453.csv,187,65,43,6,6,301,2,0
model120454.csv,190,65,46,0,0,301,1,0
model120455.csv,235,51,14,1,1,301,2,0
model120456.csv,235,53,13,0,0,301,1,0
model120457.csv,229,55,15,2,2,301,2,0
model120458.csv,229,57,15,0,0,301,1,0
model120459.csv,238,46,16,1,1,301,2,0
model120460.csv,238,48,15,0,0,301,1,0
model120461.csv,232,52,16,1,1,301,2,0
model120462.csv,232,54,15,0,0,301,1,0
model120463.csv,228,51,20,2,2,301,2,0
model120464.csv,228,53,20,0,0,301,1,0
model120465.csv,222,55,22,2,2,301,2,0
model120466.csv,222,57,22,0,0,301,1,0
model120467.csv,225,55,19,2,2,301,2,0
model120468.csv,225,57,19,0,0,301,1,0
model120469.csv,217,61,20,3,3,301,2,0
model120470.csv,217,63,21,0,0,301,1,0
model120471.csv,229,53,18,1,1,301,2,0
model120472.csv,229,55,17,0,0,301,1,0
model120473.csv,221,60,18,2,2,301,2,0
model120474.csv,221,62,18,0,0,301,1,0
model120475.csv,229,53,18,1,1,301,2,0
model120476.csv,229,55,17,0,0,301,1,0
model120477.csv,221,60,17,3,3,301,2,0
model120478.csv,221,62,18,0,0,301,1,0
model120479.csv,214,61,22,4,4,301,2,0
model120480.csv,213,64,24,0,0,301,1,0
model120481.csv,206,64,26,5,5,301,2,0
model120482.csv,205,66,30,0,0,301,1,0
model120483.csv,216,59,23,3,3,301,2,0
model120484.csv,215,61,25,0,0,301,1,0
model120485.csv,208,65,24,4,4,301,2,0
model120486.csv,207,67,27,0,0,301,1,0
model120487.csv,219,57,23,2,2,301,2,0
model120488.csv,218,59,24,0,0,301,1,0
model120489.csv,211,64,23,3,3,301,2,0
model120490.csv,210,66,25,0,0,301,1,0
model120491.csv,207,63,28,3,3,301,2,0
model120492.csv,206,65,30,0,0,301,1,0
model120493.csv,199,69,29,4,4,301,2,0
model120494.csv,198,71,32,0,0,301,1,0
model120495.csv,209,47,35,10,10,301,2,0
model120496.csv,214,49,31,7,7,301,2,0
model120497.csv,209,48,39,5,5,301,2,0
model120498.csv,214,50,34,3,3,301,2,0
model120499.csv,226,48,21,6,6,301,2,0
model120500.csv,225,50,24,2,2,301,2,0
model120501.csv,224,50,24,3,3,301,2,0
model120502.csv,218,50,27,6,6,301,2,0
model120503.csv,223,53,22,3,3,301,2,0
model120504.csv,225,54,19,3,3,301,2,0
model120505.csv,217,51,21,12,12,301,2,0
model120506.csv,221,55,19,6,6,301,2,0
model120507.csv,221,54,21,5,5,301,2,0
model120508.csv,220,55,24,2,2,301,2,0
model120509.csv,219,56,23,3,3,301,2,0
model120510.csv,230,53,13,5,5,301,2,0
model120511.csv,232,53,13,3,3,301,2,0
model120512.csv,235,51,13,2,2,301,2,0
model120513.csv,236,52,11,2,2,301,2,0
model120514.csv,228,48,14,11,11,301,2,0
model120515.csv,232,48,16,5,5,301,2,0
model120516.csv,233,54,9,5,5,301,2,0
model120517.csv,232,53,14,2,2,301,2,0
model120518.csv,231,54,14,2,2,301,2,0
model120519.csv,227,55,14,5,5,301,2,0
model120520.csv,229,55,14,3,3,301,2,0
model120521.csv,232,55,12,2,2,301,2,0
model120522.csv,233,56,10,2,2,301,2,0
model120523.csv,224,49,18,10,10,301,2,0
model120524.csv,228,52,16,5,5,301,2,0
model120525.csv,220,62,14,5,5,301,2,0
model120526.csv,220,60,19,2,2,301,2,0
model120527.csv,221,60,18,2,2,301,2,0
model120528.csv,221,46,23,11,11,301,2,0
model120529.csv,225,50,21,5,5,301,2,0
model120530.csv,221,45,26,9,9,301,2,0
model120531.csv,225,48,23,5,5,301,2,0
model120532.csv,222,47,29,3,3,301,2,0
model120533.csv,227,47,26,1,1,301,2,0
model120534.csv,222,48,29,2,2,301,2,0
model120535.csv,227,48,26,0,0,301,1,0
model120536.csv,220,49,32,0,0,301,1,0
model120537.csv,224,48,28,1,1,301,2,0
model120538.csv,239,49,12,1,1,301,2,0
model120539.csv,238,53,10,0,0,301,1,0
model120540.csv,237,53,11,0,0,301,1,0
model120541.csv,236,55,10,0,0,301,1,0
model120542.csv,235,55,11,0,0,301,1,0
model120543.csv,231,51,17,2,2,301,2,0
model120544.csv,235,53,12,1,1,301,2,0
model120545.csv,237,53,11,0,0,301,1,0
model120546.csv,235,55,11,0,0,301,1,0
model120547.csv,230,49,19,3,3,301,2,0
model120548.csv,233,53,14,1,1,301,2,0
model120549.csv,228,51,22,0,0,301,1,0
model120550.csv,231,55,15,0,0,301,1,0
model120551.csv,234,54,12,1,1,301,2,0
model120552.csv,233,57,11,0,0,301,1,0
model120553.csv,232,56,13,0,0,301,1,0
model120554.csv,231,59,11,0,0,301,1,0
model120555.csv,230,58,13,0,0,301,1,0
model120556.csv,249,41,10,1,1,301,2,0
model120557.csv,251,41,8,1,1,301,2,0
model120558.csv,252,41,8,0,0,301,1,0
model120559.csv,254,41,6,0,0,301,1,0
model120560.csv,252,43,6,0,0,301,1,0
model120561.csv,248,38,11,4,4,301,2,0
model120562.csv,250,39,11,1,1,301,2,0
model120563.csv,246,40,14,1,1,301,2,0
model120564.csv,248,41,12,0,0,301,1,0
model120565.csv,252,41,7,1,1,301,2,0
model120566.csv,251,43,7,0,0,301,1,0
model120567.csv,251,43,7,0,0,301,1,0
model120568.csv,249,45,7,0,0,301,1,0
model120569.csv,249,45,7,0,0,301,1,0
model120570.csv,243,46,11,1,1,301,2,0
model120571.csv,245,46,9,1,1,301,2,0
model120572.csv,247,47,7,0,0,301,1,0
model120573.csv,249,47,5,0,0,301,1,0
model120574.csv,247,49,5,0,0,301,1,0
model120575.csv,241,41,16,3,3,301,2,0
model120576.csv,244,44,12,1,1,301,2,0
model120577.csv,239,43,19,0,0,301,1,0
model120578.csv,242,46,13,0,0,301,1,0
model120579.csv,236,53,11,1,1,301,2,0
model120580.csv,236,56,9,0,0,301,1,0
model120581.csv,238,53,10,0,0,301,1,0
model120582.csv,234,58,9,0,0,301,1,0
model120583.csv,236,55,10,0,0,301,1,0
model120584.csv,237,47,13,4,4,301,2,0
model120585.csv,240,47,13,1,1,301,2,0
model120586.csv,233,49,18,1,1,301,2,0
model120587.csv,236,49,16,0,0,301,1,0
model120588.csv,238,41,19,3,3,301,2,0
model120589.csv,241,44,15,1,1,301,2,0
model120590.csv,234,43,23,1,1,301,2,0
model120591.csv,237,46,18,0,0,301,1,0
model120592.csv,224,55,20,2,2,301,2,0
model120593.csv,229,55,17,0,0,301,1,0
model120594.csv,228,51,22,0,0,301,1,0
model120595.csv,232,51,17,1,1,301,2,0
model120596.csv,217,59,25,0,0,301,1,0
model120597.csv,221,57,21,2,2,301,2,0
model120598.csv,232,48,19,2,2,301,2,0
model120599.csv,237,48,16,0,0,301,1,0
model120600.csv,236,44,21,0,0,301,1,0
model120601.csv,240,44,16,1,1,301,2,0
model120602.csv,225,53,23,0,0,301,1,0
model120603.csv,229,51,19,2,2,301,2,0
